move_id	name	type	category	power	accuracy	pp	priority	secondary_chance	target	tm_slot	tm_number	tutor_slot	is_placeholder	source_record	confidence	description
684	Magic Powder	Psychic	Status	0	100	20	0	0	0	NA	NA	NA	FALSE	data.js:moves[684]	Measured	The user scatters magic powder that changes the target into a Psychic-type.
685	Dragon Darts	Dragon	Physical	50	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[685]	Measured	The user attacks twice. If there are two targets, each is hit once.
686	Teatime	Normal	Status	0	0	10	0	0	16	NA	NA	NA	FALSE	data.js:moves[686]	Measured	All Pokemon on the field have teatime. Each Pokemon eats its held Berry.
687	Octolock	Fighting	Status	0	100	15	0	0	0	NA	NA	NA	FALSE	data.js:moves[687]	Measured	The user traps the foe and makes its Defense and Sp. Def fall each turn.
688	Bolt Beak	Electric	Physical	85	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[688]	Measured	If the user moves before the target, the power of this move is doubled.
689	Fishious Rend	Water	Physical	85	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[689]	Measured	If the user moves before the target, the power of this move is doubled.
690	Court Change	Normal	Status	0	100	10	0	0	16	NA	NA	NA	FALSE	data.js:moves[690]	Measured	The user swaps the effects on either side of the field.
691	Clangorous Soul	Dragon	Status	0	100	5	0	0	16	NA	NA	NA	FALSE	data.js:moves[691]	Measured	The user raises all of its stats by using some of its HP.
692	Body Press	Fighting	Physical	80	100	10	0	0	0	114	115	NA	FALSE	data.js:moves[692]	Measured	The higher the user's Defense, the more damage it will inflict.
693	Decorate	Fairy	Status	0	0	15	0	0	0	NA	NA	NA	FALSE	data.js:moves[693]	Measured	The user sharply raises the target's Attack and Sp. Atk by decorating it.
694	Drum Beating	Grass	Physical	80	100	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[694]	Measured	The user plays its drum to attack. The target's Speed stat is lowered.
695	Snap Trap	Steel	Physical	100	85	5	0	100	0	NA	NA	NA	FALSE	data.js:moves[695]	Measured	The user snares the target in a snap trap for four to five turns.
696	Pyro Ball	Fire	Physical	120	90	5	0	10	0	NA	NA	NA	FALSE	data.js:moves[696]	Measured	The user launches a fiery ball at the target. It may also cause a burn.
697	Behemoth Blade	Steel	Physical	100	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[697]	Measured	The user becomes a sword and strikes. Double damage on Dynamaxed targets.
698	Behemoth Bash	Steel	Physical	100	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[698]	Measured	The user becomes a shield and strikes. Double damage on Dynamaxed targets.
699	Aura Wheel	Electric	Physical	110	100	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[699]	Measured	The user raises its Speed and attacks. The move's Type can change based on its form.
700	Breaking Swipe	Dragon	Physical	60	100	10	0	100	8	NA	NA	NA	FALSE	data.js:moves[700]	Measured	The user attacks by swinging its tail, lowering both the targets' Attack.
701	Branch Poke	Grass	Physical	40	100	40	0	0	0	NA	NA	NA	FALSE	data.js:moves[701]	Measured	The user attacks the target by poking it with a pointed branch.
702	Overdrive	Electric	Special	80	100	10	0	0	8	NA	NA	NA	FALSE	data.js:moves[702]	Measured	The user twangs its guitar, which causes an echo and strong vibrations.
703	Apple Acid	Grass	Special	80	100	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[703]	Measured	The user attacks with acid made from tart apples. Lowers the foe's Sp. Def.
704	Grav Apple	Grass	Physical	80	100	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[704]	Measured	The user attacks by dropping an apple from above. Lowers the foe's Defense.
705	Spirit Break	Fairy	Physical	75	100	15	0	100	0	NA	NA	NA	FALSE	data.js:moves[705]	Measured	The user attacks with spirit-breaking force, lowering the target's Sp. Atk.
706	Strange Steam	Fairy	Special	90	100	10	0	20	0	NA	NA	NA	FALSE	data.js:moves[706]	Measured	The user attacks by emitting steam. The steam may also confuse the target.
707	Life Dew	Water	Status	0	0	10	0	0	16	NA	NA	NA	FALSE	data.js:moves[707]	Measured	The user scatters water that restores the HP of itself and its allies.
708	Obstruct	Dark	Status	0	0	5	4	0	16	NA	NA	NA	FALSE	data.js:moves[708]	Measured	The user protects itself, and harshly lowers the foe's Defense on contact.
709	False Surrender	Dark	Physical	80	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[709]	Measured	The user bows, then uses its hair to stab the foe. It never misses.
710	Meteor Assault	Fighting	Physical	160	100	4	0	60	0	NA	NA	NA	FALSE	data.js:moves[710]	Measured	The foe is hit with a thick leek that can paralyze. The user recharges unless it KOs the foe.
711	Eternabeam	Dragon	Special	160	90	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[711]	Measured	Eternatus's most powerful attack. The user must rest on the next turn.
712	Steel Beam	Steel	Special	140	100	5	0	0	0	65	66	NA	FALSE	data.js:moves[712]	Measured	It fires a beam of steel from its body, which also hurts the user.
713	Expanding Force	Psychic	Special	80	100	20	0	0	8	54	55	NA	FALSE	data.js:moves[713]	Measured	The move's power increases and damages all opposing targets in Psychic Terrain.
714	Steel Roller	Steel	Physical	130	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[714]	Measured	The user attacks and removes terrain. The move fails if there's no terrain.
715	Scale Shot	Dragon	Physical	25	100	25	0	0	0	93	94	NA	FALSE	data.js:moves[715]	Measured	It hits two to five times in a row. Raises Speed, but lowers Defense.
716	Meteor Beam	Rock	Special	120	100	10	0	0	0	NA	NA	122	FALSE	data.js:moves[716]	Measured	In this two-turn move, the user gathers space power and increases Sp. Atk.
717	Shell Side Arm	Poison	Special	100	100	10	0	10	0	NA	NA	NA	FALSE	data.js:moves[717]	Measured	Bypasses opponent's ability. May cause poison.
718	Misty Explosion	Fairy	Special	100	100	5	0	0	32	111	112	NA	FALSE	data.js:moves[718]	Measured	The user explodes. It halves Sp. Def, and becomes stronger in Misty Terrain.
719	Grassy Glide	Grass	Physical	55	100	20	0	0	0	53	54	NA	FALSE	data.js:moves[719]	Measured	The user glides on the ground to attack. Moves first on Grassy Terrain.
720	Rising Voltage	Electric	Special	70	100	20	0	0	0	57	58	NA	FALSE	data.js:moves[720]	Measured	The user attacks with voltage that doubles its power on Electric Terrain.
721	Terrain Pulse	Normal	Special	50	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[721]	Measured	The move's type and power depends on the terrain currently used in battle.
722	Skitter Smack	Bug	Physical	70	90	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[722]	Measured	The user skitters behind the target to attack. It lowers the foe's Sp.Atk stat.
723	Burning Jealousy	Fire	Special	70	100	5	0	0	8	NA	NA	NA	FALSE	data.js:moves[723]	Measured	Inflicts a burn on targets who's stats were boosted during the turn when it is used.
724	Lash Out	Dark	Physical	75	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[724]	Measured	The move's power doubles if the user's stats have been lowered during the turn.
725	Poltergeist	Ghost	Physical	110	90	5	0	0	0	66	67	NA	FALSE	data.js:moves[725]	Measured	The user controls the target's item to attack. Fails if the target has no item.
726	Corrosive Gas	Poison	Status	0	100	40	0	0	0	NA	NA	NA	FALSE	data.js:moves[726]	Measured	The user cloaks itself in acidic gas. It melts away the target's held item.
727	Coaching	Fighting	Status	0	0	10	0	0	16	NA	NA	NA	FALSE	data.js:moves[727]	Measured	The user coaches its ally, raising the ally's Attack and Defense stats.
728	Flip Turn	Water	Physical	60	100	20	0	0	0	2	3	NA	FALSE	data.js:moves[728]	Measured	After attacking, the user switches places with a party Pokemon.
729	Triple Axel	Ice	Physical	20	90	10	0	0	0	69	70	NA	FALSE	data.js:moves[729]	Measured	A 3-kick attack that becomes more powerful with each successive hit.
730	Dual Wingbeat	Flying	Physical	40	100	10	0	0	0	99	100	NA	FALSE	data.js:moves[730]	Measured	The user slams the target with its wings. The target is hit twice in a row.
731	Scorching Sands	Ground	Special	70	100	10	0	30	0	109	110	NA	FALSE	data.js:moves[731]	Measured	The user throws scorching sand at the target. It may also inflict burn.
732	Jungle Healing	Grass	Status	0	0	5	0	0	16	NA	NA	NA	FALSE	data.js:moves[732]	Measured	The user restores HP and the status of itself and its ally in battle.
733	Wicked Blow	Dark	Physical	75	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[733]	Measured	The user strikes the foe fiercely. It always results in a critical hit.
734	Surging Strikes	Water	Physical	25	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[734]	Measured	The user strikes three consecutive times. It always results in a critical hit.
735	Freezing Glare	Psychic	Special	90	100	10	0	30	0	NA	NA	NA	FALSE	data.js:moves[735]	Measured	The user attacks with psychic power. It may leave the target frozen.
736	Thunderous Kick	Fighting	Physical	90	100	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[736]	Measured	The user delivers a fierce kick that lower's the target's defense stat.
737	Fiery Wrath	Dark	Special	90	100	10	0	20	8	NA	NA	NA	FALSE	data.js:moves[737]	Measured	The user attacks with intense, dark flames. It may also make the foe flinch.
738	Thunder Cage	Electric	Special	80	90	15	0	100	0	NA	NA	NA	FALSE	data.js:moves[738]	Measured	A cage made of elec- tricity that traps the target for four to five turns.
739	Dragon Energy	Dragon	Special	150	100	5	0	0	8	NA	NA	NA	FALSE	data.js:moves[739]	Measured	The higher the user's HP, the more powerful this attack becomes.
740	Astral Barrage	Ghost	Special	120	100	5	0	0	8	NA	NA	NA	FALSE	data.js:moves[740]	Measured	The user attacks by sending a fright- ful amount of small ghosts.
741	Glacial Lance	Ice	Physical	120	100	5	0	0	8	NA	NA	NA	FALSE	data.js:moves[741]	Measured	The user attacks by hurling an ice- cloaked lance.
742	Forbidden Spell	Dark	Status	0	0	1	0	0	1	NA	NA	NA	FALSE	data.js:moves[742]	Measured	The user conjures an ancient, corrupt spell that brings unexpected power.
743	Zippy Zap	Electric	Physical	50	100	5	1	0	0	NA	NA	NA	FALSE	data.js:moves[743]	Measured	The user bursts with electricity, going first and always resulting in a critical hit. 
744	Sappy Seed	Grass	Physical	95	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[744]	Measured	The user scatters seeds to attack, draining the target's HP every turn.
745	Freezy Frost	Ice	Special	95	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[745]	Measured	The user attacks with a large crystal that removes all stat changes on the field.
746	Sparkly Swirl	Fairy	Special	95	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[746]	Measured	The user attacks with a whirlwind that heals status problems on the user's party.
747	Bouncy Bubble	Water	Special	90	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[747]	Measured	The user attacks with water bubbles that drains half the damage it inflicted.
748	Sonic Slash	Flying	Physical	1	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[748]	Measured	The user attacks with a swift slash that becomes strong- er the faster the user is.
749	Draco Barrage	Dragon	Special	100	100	5	0	0	0	71	72	NA	FALSE	data.js:moves[749]	Measured	This attack beats fairy immunities but hurts the user. Changes split based off which is stronger.
750	Stone Axe	Rock	Physical	65	90	15	0	0	0	NA	NA	NA	FALSE	data.js:moves[750]	Measured	The user swings with an axe that has a high-crit ratio and sets Stealth Rocks.
751	Headlong Rush	Ground	Physical	120	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[751]	Measured	The user tackles the target, cutting its own defenses as a result.
752	Victory Dance	Fighting	Status	0	0	20	0	0	16	NA	NA	NA	FALSE	data.js:moves[752]	Measured	The user triumphantly dances, raising its Attack, Defense, and Speed.
753	Inferno Parade	Ghost	Special	60	100	15	0	30	0	NA	NA	NA	FALSE	data.js:moves[753]	Measured	This attack deals double damage to a target with a status problem, and can inflict a burn.
754	Ceaseless Edge	Dark	Physical	65	90	15	0	0	0	NA	NA	NA	FALSE	data.js:moves[754]	Measured	This attack has a high crit rate and sets a layer of spikes.
755	Triple Arrows	Fighting	Physical	90	100	15	0	50	0	NA	NA	NA	FALSE	data.js:moves[755]	Measured	This attack has a high chance of a critical hit, can lower Defense, and flinch.
756	Barb Barrage	Poison	Physical	60	100	15	0	50	0	NA	NA	NA	FALSE	data.js:moves[756]	Measured	This attack deals double damage to a target with a status problem, and can in- flict poison.
757	Chloroblast	Grass	Special	120	100	15	0	0	0	NA	NA	NA	FALSE	data.js:moves[757]	Measured	The user launches its amassed chloro- phyll to inflict damage. It also hurts the user a little.
758	Bitter Malice	Ghost	Special	60	100	15	0	30	0	NA	NA	NA	FALSE	data.js:moves[758]	Measured	This attack deals double damage to a target with a status problem, and can frostbite the foe.
759	Esper Wing	Psychic	Special	80	100	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[759]	Measured	The user slashes the target with aura- enriched wings that raise Speed. It has a high crit ratio.
760	Dire Claw	Poison	Physical	80	100	15	0	50	0	NA	NA	NA	FALSE	data.js:moves[760]	Measured	A slash that may poison, paralyze, or sleep the foe. 
761	Mountain Gale	Ice	Physical	120	90	5	0	30	0	NA	NA	NA	FALSE	data.js:moves[761]	Measured	The user hurls giant chunks of ice at the foe that may cause it to flinch.
762	Psyshield Bash	Psychic	Physical	70	100	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[762]	Measured	The user slams into the foe with psychic energy. It raises the user's Defense too.
763	Mystical Power	Psychic	Special	70	100	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[763]	Measured	After dealing damage, the user raises its Special Attack.
764	Wave Crash	Water	Physical	120	100	15	0	0	0	NA	NA	NA	FALSE	data.js:moves[764]	Measured	The user is shrouded in water and slams the foe. It also hurts the user a little.
765	Flower Trick	Grass	Physical	70	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[765]	Measured	The user throws flow- ers at the target. This move always results in a critical hit.
766	Torch Song	Fire	Special	80	100	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[766]	Measured	The user scorches the target, boosting the user's Sp. Atk.
767	Aqua Step	Water	Physical	80	100	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[767]	Measured	The user toys with the target, boosting the user's Speed.
768	Hyper Drill	Normal	Physical	100	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[768]	Measured	The user drills the target quickly, hit- ting through pro- tection.
769	Armor Cannon	Fire	Special	120	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[769]	Measured	The user shoots fiery projectiles. This cuts the user's Defense and Sp. Def.
770	Bitter Blade	Fire	Physical	90	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[770]	Measured	The user bitterly slashes. This absorbs half the damage it inflicts.
771	Aqua Cutter	Water	Physical	70	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[771]	Measured	The foe is cut by sharp pressurized water. It has a high critical-hit ratio.
772	Rage Fist	Ghost	Physical	50	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[772]	Measured	The more times the user has been hit, the stronger this move becomes.
773	Glaive Rush	Dragon	Physical	120	100	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[773]	Measured	After this hits, the foe cannot miss the next turn, and deals double damage.
774	Last Respects	Ghost	Physical	50	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[774]	Measured	The more fallen allies on the user's party, the stronger this becomes.
775	Shed Tail	Normal	Status	0	0	10	0	0	16	NA	NA	NA	FALSE	data.js:moves[775]	Measured	The user creates a half HP substitute and passes it to an ally.
776	Jet Punch	Water	Physical	60	100	15	1	0	0	NA	NA	NA	FALSE	data.js:moves[776]	Measured	The user punches with a fast torrent that is certain to strike first.
777	Spin Out	Steel	Physical	110	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[777]	Measured	The user spins angrily, inflicting damage. This sharply lowers the user's Speed.
778	Collision Course	Fighting	Physical	100	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[778]	Measured	The user crashes, causing a huge explosion. Power is boosted if it's super-effective.
779	Electro Drift	Electric	Special	100	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[779]	Measured	The user races, piercing the foe with sharp electricity. Power is boosted if it's super-effective.
780	Revival Blessing	Normal	Status	0	0	1	0	0	16	NA	NA	NA	FALSE	data.js:moves[780]	Measured	The user bestows a lovely blessing, reviving a fainted party Poke- mon for half health.
781	Gigaton Hammer	Steel	Physical	160	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[781]	Measured	The user swings with a huge hammer. This move can't be used twice in a row.
782	Raging Bull	Normal	Physical	90	100	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[782]	Measured	The user tackles like a raging bull. This move type depends on the user's form. Breaks screens.
783	Twin Beam	Psychic	Special	50	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[783]	Measured	The user fires beams from its eyes at the target. This move hits twice.
784	Kowtow Cleave	Dark	Physical	85	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[784]	Measured	The user slashes at the target after kow- towing. This move never misses.
785	Double Shock	Electric	Physical	120	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[785]	Measured	The user releases a lot of electricity. After using this move, the user will not be Electric type.
786	Trailblaze	Grass	Physical	50	100	20	0	100	0	NA	NA	114	FALSE	data.js:moves[786]	Measured	The user attacks suddenly, boost- ing its Speed.
787	Pounce	Bug	Physical	60	0	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[787]	Measured	The user pounces on the target, lowering its Speed stat.
788	Make It Rain	Steel	Special	120	100	5	0	100	8	NA	NA	NA	FALSE	data.js:moves[788]	Measured	The user attacks with a mass of coins, lowering its Sp. Atk.
789	Population Bomb	Normal	Physical	20	90	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[789]	Measured	The user gathers in droves for an attack that hits one to ten times in a row.
790	Lunar Blessing	Psychic	Status	0	0	5	0	0	16	NA	NA	NA	FALSE	data.js:moves[790]	Measured	The user restores HP and the status of itself and its ally in battle.
791	Take Heart	Fairy	Status	0	0	5	0	0	16	NA	NA	NA	FALSE	data.js:moves[791]	Measured	The user raises Sp. Atk and Sp. Def and also cures its status.
792	Silk Trap	Bug	Status	0	0	5	4	0	16	NA	NA	NA	FALSE	data.js:moves[792]	Measured	The user protects itself, and lowers the foe's Speed stat on contact.
793	Axe Kick	Fighting	Physical	120	90	10	0	30	0	NA	NA	NA	FALSE	data.js:moves[793]	Measured	The user attack can confuse the target, and damages itself upon a miss.
794	Lumina Crash	Psychic	Special	80	100	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[794]	Measured	The user attacks with a strange light. It harshly lowers the foe's Sp. Def.
795	Ice Spinner	Ice	Physical	80	100	15	0	0	0	119	120	NA	FALSE	data.js:moves[795]	Measured	The user spins with ice, dealing damage and destroying terrain.
796	Salt Cure	Rock	Physical	40	100	15	0	0	0	NA	NA	NA	FALSE	data.js:moves[796]	Measured	This move damages every turn. Steel and Water types are more affected.
797	Triple Dive	Water	Physical	40	90	10	0	100	0	NA	NA	NA	FALSE	data.js:moves[797]	Measured	The user hits the target with three splashes of water in a row.
798	Mortal Spin	Poison	Physical	30	100	15	0	0	0	NA	NA	NA	FALSE	data.js:moves[798]	Measured	The user spins away hazards, and poisons opposing Pokemon.
799	Fillet Away	Normal	Status	0	100	10	0	0	16	NA	NA	NA	FALSE	data.js:moves[799]	Measured	The user sharply boosts its Attack, Sp. Atk, and Speed by using its own HP.
800	Chilly Reception	Ice	Status	0	0	10	0	0	16	NA	NA	NA	FALSE	data.js:moves[800]	Measured	The user switches with a party Poke- mon and sets a snowstorm.
801	Chilling Water	Water	Special	50	100	20	0	100	0	NA	NA	NA	FALSE	data.js:moves[801]	Measured	The user attacks with cold water that lowers the target's Attack stat.
802	Comeuppance	Dark	Physical	1	100	10	0	0	1	NA	NA	NA	FALSE	data.js:moves[802]	Measured	The user retaliates with much greater force against the opponent that last did damage to it.
803	Tidy Up	Normal	Status	0	0	10	0	0	16	NA	NA	NA	FALSE	data.js:moves[803]	Measured	The user raises its Attack and Speed stat, and removes hazards.
804	Ruination	Dark	Special	1	90	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[804]	Measured	The user summons a ruinous di- saster. It halves the target's HP.
805	Psyblade	Psychic	Physical	80	100	15	0	0	0	NA	NA	NA	FALSE	data.js:moves[805]	Measured	The user cuts with an ethereal blade. Has boosted power in Electric Terrain.
806	Hydro Steam	Water	Special	80	100	15	0	0	0	NA	NA	NA	FALSE	data.js:moves[806]	Measured	The user blasts with hot water. Has boosted power in Sun.
807	Bleakwind Storm	Flying	Special	100	90	10	0	20	8	NA	NA	NA	FALSE	data.js:moves[807]	Measured	The foe is caught in a fierce cold wind that can cause frostbite.
808	Wildbolt Storm	Electric	Special	100	90	10	0	20	8	NA	NA	NA	FALSE	data.js:moves[808]	Measured	The foe is caught in a wind filled with lightning. Can paralyze.
809	Sandsear Storm	Ground	Special	100	90	10	0	20	8	NA	NA	NA	FALSE	data.js:moves[809]	Measured	The foe is caught in a wind filled with hot sand. Can inflict burn.
810	Springtide Storm	Fairy	Special	100	90	10	0	30	8	NA	NA	NA	FALSE	data.js:moves[810]	Measured	The foe is caught in a wind filled with love and hate. Can lower Atk.
811	Blood Moon	Normal	Special	140	100	5	0	0	0	NA	NA	NA	FALSE	data.js:moves[811]	Measured	The user unleashes its spirit from a full moon. Can't be used twice in a row.
812	Matcha Gotcha	Grass	Special	80	100	5	0	20	8	NA	NA	NA	FALSE	data.js:moves[812]	Measured	The user fires a blast of tea that absorbs half the damage dealt and can also burn.
813	Ivy Cudgel	Grass	Physical	100	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[813]	Measured	The user strikes with a cudgel that changes type based on the mask worn.
814	Electro Shot	Electric	Special	130	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[814]	Measured	The user charges Sp. Atk then attacks. Skips charge in rain. 
815	Thunderclap	Electric	Special	70	100	5	1	0	0	NA	NA	NA	FALSE	data.js:moves[815]	Measured	This move allows the user to strike first, if the foe is readying an attack.
816	Tachyon Cutter	Steel	Special	50	0	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[816]	Measured	The target is hit twice in a row. Can't miss.
817	Psychic Noise	Psychic	Special	75	100	10	0	100	0	104	105	NA	FALSE	data.js:moves[817]	Measured	The user damages and also blocks the target from heal moves for 3 turns.
818	Upper Hand	Fighting	Physical	65	100	10	3	0	0	NA	NA	NA	FALSE	data.js:moves[818]	Measured	This move goes first and flinches, but fails if the target is not using a priority move.
819	Fickle Beam	Dragon	Special	80	100	10	0	30	0	NA	NA	NA	FALSE	data.js:moves[819]	Measured	This move has a chance to deal double damage.
820	Burning Bulwark	Fire	Status	0	100	10	4	0	16	NA	NA	NA	FALSE	data.js:moves[820]	Measured	This protects the user from attacks and also burns attackers who make contact.
821	Placeholder	Normal	Physical	0	0	0	0	0	0	NA	NA	NA	TRUE	data.js:moves[821]	Measured	Unknown.
822	Mighty Cleave	Rock	Physical	95	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[822]	Measured	This move deals damage and bypasses protection.
823	Hard Press	Steel	Physical	1	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[823]	Measured	The more HP the target has, the greater the power.
824	Dragon Cheer	Dragon	Status	1	100	10	0	0	0	NA	NA	NA	FALSE	data.js:moves[824]	Measured	unknown.
825	Alluring Voice	Fairy	Special	80	100	10	0	100	0	NA	NA	81	FALSE	data.js:moves[825]	Measured	Causes confusion on targets whose stats were boosted during the turn it's used.
826	Temper Flare	Fire	Physical	75	100	10	0	0	0	56	57	NA	FALSE	data.js:moves[826]	Measured	If the user's previous move failed, power of this move doubles.
827	Soupercell Slam	Electric	Physical	120	95	15	0	0	0	10	11	NA	FALSE	data.js:moves[827]	Measured	The user electrifies and slams the target. If it misses, the user takes damage instead.
828	Malignant Chain	Poison	Special	100	100	15	0	50	0	NA	NA	NA	FALSE	data.js:moves[828]	Measured	The foe is hit with a deadly chain that can badly poison.
829	Placeholder	Normal	Physical	0	0	0	0	0	0	NA	NA	NA	TRUE	data.js:moves[829]	Measured	Unknown.
830	Placeholder	Normal	Physical	0	0	0	0	0	0	NA	NA	NA	TRUE	data.js:moves[830]	Measured	Unknown.
831	Placeholder	Normal	Physical	0	0	0	0	0	0	NA	NA	NA	TRUE	data.js:moves[831]	Measured	Unknown.
832	Placeholder	Normal	Physical	0	0	0	0	0	0	NA	NA	NA	TRUE	data.js:moves[832]	Measured	Unknown.
833	Placeholder	Normal	Physical	0	0	0	0	0	0	NA	NA	NA	TRUE	data.js:moves[833]	Measured	Unknown.
834	Placeholder	Normal	Physical	0	0	0	0	0	0	NA	NA	NA	TRUE	data.js:moves[834]	Measured	Unknown.
835	Placeholder	Normal	Physical	0	0	0	0	0	0	NA	NA	NA	TRUE	data.js:moves[835]	Measured	Unknown.
836	Placeholder	Normal	Physical	0	0	0	0	0	0	NA	NA	NA	TRUE	data.js:moves[836]	Measured	Unknown.
837	Placeholder	Normal	Physical	0	0	0	0	0	0	NA	NA	NA	TRUE	data.js:moves[837]	Measured	Unknown.
838	Placeholder	Normal	Physical	0	0	0	0	0	0	NA	NA	NA	TRUE	data.js:moves[838]	Measured	Unknown.
839	Placeholder	Normal	Physical	0	0	0	0	0	0	NA	NA	NA	TRUE	data.js:moves[839]	Measured	Unknown.
840	Placeholder	Normal	Physical	0	0	0	0	0	0	NA	NA	NA	TRUE	data.js:moves[840]	Measured	Unknown.
841	Placeholder	Normal	Physical	0	0	0	0	0	0	NA	NA	NA	TRUE	data.js:moves[841]	Measured	Unknown.
842	Placeholder	Normal	Physical	0	0	0	0	0	0	NA	NA	NA	TRUE	data.js:moves[842]	Measured	Unknown.
843	Placeholder	Normal	Physical	0	0	0	0	0	0	NA	NA	NA	TRUE	data.js:moves[843]	Measured	Unknown.
844	Placeholder	Normal	Physical	0	0	0	0	0	0	NA	NA	NA	TRUE	data.js:moves[844]	Measured	Unknown.
845	Placeholder	Normal	Physical	0	0	0	0	0	0	NA	NA	NA	TRUE	data.js:moves[845]	Measured	Unknown.
846	Placeholder	Normal	Physical	0	0	0	0	0	0	NA	NA	NA	TRUE	data.js:moves[846]	Measured	Unknown.
847	Placeholder	Normal	Physical	0	0	0	0	0	0	NA	NA	NA	TRUE	data.js:moves[847]	Measured	Unknown.
848	Z-Move 1	Normal	Physical	1	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[848]	Measured	-
849	Z-Move 2	Normal	Special	1	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[849]	Measured	-
850	Z-Move 3	Fighting	Physical	1	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[850]	Measured	-
851	Z-Move 4	Fighting	Special	1	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[851]	Measured	-
852	Z-Move 5	Flying	Physical	1	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[852]	Measured	-
853	Z-Move 6	Flying	Special	1	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[853]	Measured	-
854	Z-Move 7	Poison	Physical	1	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[854]	Measured	-
855	Z-Move 8	Poison	Special	1	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[855]	Measured	-
856	Z-Move 9	Ground	Physical	1	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[856]	Measured	-
857	Z-Move 10	Ground	Special	1	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[857]	Measured	-
858	Z-Move 11	Rock	Physical	1	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[858]	Measured	-
859	Z-Move 12	Rock	Special	1	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[859]	Measured	-
860	Z-Move 13	Bug	Physical	1	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[860]	Measured	-
861	Z-Move 14	Bug	Special	1	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[861]	Measured	-
862	Z-Move 15	Ghost	Physical	1	0	1	0	0	0	NA	NA	NA	FALSE	data.js:moves[862]	Measured	-
