checkpoint	internal_id	form_key	track	setup_move	ceiling_item	ceiling_item_tag	ceiling_reliable	mean_margin	unlocked_margin	choice_locked	win_rate	switchin_safe_rate	setup_success_rate	slots_scored	reliable_item	item_dependence	moves	ev_spread	confidence
3	41	Zubat	support	NONE	Berry Juice	longevity	TRUE	62.5938	62.5938	FALSE	0.7813	0.8438	NA	64	Berry Juice	0.0	Brave Bird,Defog,Roost	252 HP / 252 Def / 6 SpD	Derived
3	42	Golbat	physical	NONE	Sharp Beak	type_boost	TRUE	49.3594	49.3594	FALSE	0.9219	0.9688	NA	64	Sharp Beak	0.0	Brave Bird,Poison Fang,Leech Life,Defog	252 Atk / 252 Spe / 6 HP	Derived
3	43	Oddish	special	NONE	Poison Barb	type_boost	TRUE	48.6094	48.6094	FALSE	0.8906	0.9531	NA	64	Poison Barb	0.0	Giga Drain,Sludge,Venoshock,Poison Powder	252 SpA / 252 Spe / 6 HP	Derived
3	43	Oddish	special_setup	Growth	Poison Barb	type_boost	TRUE	48.2813	48.2813	FALSE	0.8125	0.9531	0.9531	64	Poison Barb	0.0	Giga Drain,Sludge,Growth,Poison Powder	252 SpA / 252 Spe / 6 HP	Derived
3	43	Oddish	support	NONE	Berry Juice	longevity	TRUE	49.4531	49.4531	FALSE	0.8594	1	NA	64	Berry Juice	0.0	Giga Drain,Poison Powder,Stun Spore,Sleep Powder	252 HP / 252 Def / 6 SpD	Derived
3	44	Gloom	special	NONE	Poison Barb	type_boost	TRUE	49.0938	49.0938	FALSE	0.9063	1	NA	64	Poison Barb	0.0	Giga Drain,Sludge,Venoshock,Poison Powder	252 SpA / 252 Spe / 6 HP	Derived
3	44	Gloom	special_setup	Growth	Poison Barb	type_boost	TRUE	48.8125	48.8125	FALSE	0.8906	1	1	64	Poison Barb	0.0	Giga Drain,Sludge,Growth,Poison Powder	252 SpA / 252 Spe / 6 HP	Derived
3	45	Vileplume	special	NONE	Poison Barb	type_boost	TRUE	49.7969	49.7969	FALSE	0.9844	1	NA	64	Poison Barb	0.0	Sludge Bomb,Venoshock,Mega Drain,Aromatherapy	252 SpA / 252 Spe / 6 HP	Derived
3	46	Paras	physical	NONE	Muscle Band	split_boost	FALSE	48.2813	48.2813	FALSE	0.8438	0.9063	NA	64	Expert Belt	0.0313	Leech Life,Seed Bomb,Dig,Stun Spore	252 Atk / 252 Spe / 6 HP	Derived
3	46	Paras	physical_setup	Swords Dance	Muscle Band	split_boost	FALSE	47.9531	47.9531	FALSE	0.7813	0.9063	0.9063	64	Expert Belt	0.0625	Leech Life,Seed Bomb,Swords Dance,Stun Spore	252 Atk / 252 Spe / 6 HP	Derived
3	46	Paras	support	NONE	Berry Juice	longevity	TRUE	48.1875	48.1875	FALSE	0.7656	0.9219	NA	64	Berry Juice	0.0	Leech Life,Stun Spore,Poison Powder,Spore	252 HP / 252 Def / 6 SpD	Derived
3	47	Parasect	physical	NONE	Expert Belt	expert_belt	TRUE	49.3281	49.3281	FALSE	0.9375	0.9531	NA	64	Expert Belt	0.0	Leech Life,Seed Bomb,Dig,Leech Seed	252 Atk / 252 Spe / 6 HP	Derived
3	47	Parasect	physical_setup	Hone Claws	Muscle Band	split_boost	FALSE	48.9063	48.9063	FALSE	0.9219	0.9531	0.9531	64	Expert Belt	0.0938	Leech Life,Seed Bomb,Hone Claws,Leech Seed	252 Atk / 252 Spe / 6 HP	Derived
3	48	Venonat	physical	NONE	Expert Belt	expert_belt	TRUE	48.0469	48.0469	FALSE	0.75	0.9531	NA	64	Expert Belt	0.0	Bug Bite,Facade,Thief,Disable	252 Atk / 252 Spe / 6 HP	Derived
3	48	Venonat	support	NONE	Berry Juice	longevity	TRUE	49.2969	49.2969	FALSE	0.75	0.9844	NA	64	Berry Juice	0.0	Bug Bite,Disable,Poison Powder,Stun Spore	252 HP / 252 Def / 6 SpD	Derived
3	49	Venomoth	special	NONE	Expert Belt	expert_belt	TRUE	48.8281	48.8281	FALSE	0.9531	0.9531	NA	64	Expert Belt	0.0	Bug Buzz,Psychic,Venoshock,Disable	252 SpA / 252 Spe / 6 HP	Derived
3	50	Diglett	physical	NONE	Soft Sand	type_boost	TRUE	50.7969	50.7969	FALSE	0.7969	0.6875	NA	64	Soft Sand	0.0	Dig,Rock Slide,Sucker Punch	252 Atk / 252 Spe / 6 HP	Derived
3	50	Diglett	physical_setup	Work Up	Soft Sand	type_boost	TRUE	50.3125	50.3125	FALSE	0.625	0.6875	0.6875	64	Soft Sand	0.0	Dig,Rock Slide,Work Up	252 Atk / 252 Spe / 6 HP	Derived
3	51	Dugtrio	physical	NONE	Soft Sand	type_boost	TRUE	51.375	51.375	FALSE	0.9219	0.8906	NA	64	Soft Sand	0.0	Dig,Rock Slide,Night Slash	252 Atk / 252 Spe / 6 HP	Derived
3	51	Dugtrio	physical_setup	Work Up	Soft Sand	type_boost	TRUE	51.0156	51.0156	FALSE	0.8281	0.8906	0.8906	64	Soft Sand	0.0	Dig,Rock Slide,Work Up	252 Atk / 252 Spe / 6 HP	Derived
3	52	Meowth	physical	NONE	Silk Scarf	type_boost	TRUE	47.7969	47.7969	FALSE	0.7656	0.8281	NA	64	Silk Scarf	0.0	Headbutt,Iron Tail,Play Rough,Taunt	252 Atk / 252 Spe / 6 HP	Derived
3	52	Meowth	physical_setup	Work Up	Silk Scarf	type_boost	TRUE	47.4531	47.4531	FALSE	0.7031	0.8281	0.8281	64	Silk Scarf	0.0	Headbutt,Iron Tail,Work Up,Taunt	252 Atk / 252 Spe / 6 HP	Derived
3	52	Meowth	special	NONE	Expert Belt	expert_belt	TRUE	48.0313	48.0313	FALSE	0.8438	0.8281	NA	64	Expert Belt	0.0	Shadow Ball,Shock Wave,Icy Wind,Taunt	252 SpA / 252 Spe / 6 HP	Derived
3	52	Meowth	special_setup	Work Up	Expert Belt	expert_belt	TRUE	47.6406	47.6406	FALSE	0.7188	0.8281	0.8281	64	Expert Belt	0.0	Shadow Ball,Shock Wave,Work Up,Taunt	252 SpA / 252 Spe / 6 HP	Derived
3	52	Meowth	mixed	NONE	Silk Scarf	type_boost	TRUE	47.9844	47.9844	FALSE	0.7969	0.8281	NA	64	Silk Scarf	0.0	Headbutt,Iron Tail,Shadow Ball,Shock Wave	252 Atk / 252 SpA / 6 Spe	Derived
3	52	Meowth	mixed_setup	Work Up	Silk Scarf	type_boost	TRUE	47.5625	47.5625	FALSE	0.75	0.8281	0.8281	64	Silk Scarf	0.0	Headbutt,Iron Tail,Shadow Ball,Work Up	252 Atk / 252 SpA / 6 Spe	Derived
3	52	Meowth	support	NONE	Berry Juice	longevity	TRUE	47.2344	47.2344	FALSE	0.6875	0.9688	NA	64	Berry Juice	0.0	Headbutt,Taunt	252 HP / 252 Def / 6 SpD	Derived
3	53	Persian	physical	NONE	Silk Scarf	type_boost	TRUE	48.5313	48.5313	FALSE	0.9219	0.9688	NA	64	Silk Scarf	0.0	Headbutt,Iron Tail,Play Rough,Switcheroo	252 Atk / 252 Spe / 6 HP	Derived
3	53	Persian	physical_setup	Work Up	Silk Scarf	type_boost	TRUE	48.2031	48.2031	FALSE	0.9063	0.9688	0.9688	64	Silk Scarf	0.0	Headbutt,Iron Tail,Work Up,Switcheroo	252 Atk / 252 Spe / 6 HP	Derived
3	54	Psyduck	special	NONE	Mystic Water	type_boost	TRUE	47.8125	47.8125	FALSE	0.7813	0.8281	NA	64	Mystic Water	0.0	Water Pulse,Psychic,Icy Wind,Disable	252 SpA / 252 Spe / 6 HP	Derived
3	54	Psyduck	support	NONE	Berry Juice	longevity	TRUE	45.9219	45.9219	FALSE	0.6875	0.9375	NA	64	Berry Juice	0.0	Water Pulse,Disable,Teleport	252 HP / 252 Def / 6 SpD	Derived
3	55	Golduck	special	NONE	Mystic Water	type_boost	TRUE	48.9375	48.9375	FALSE	0.9688	0.9688	NA	64	Mystic Water	0.0	Psychic,Scald,Icy Wind,Disable	252 SpA / 252 Spe / 6 HP	Derived
3	56	Mankey	physical	NONE	Muscle Band	split_boost	FALSE	48.1719	48.1719	FALSE	0.8438	0.8281	NA	64	Black Belt	0.0156	Thrash,Brick Break,Iron Tail	252 Atk / 252 Spe / 6 HP	Derived
3	56	Mankey	physical_setup	Work Up	Black Belt	type_boost	TRUE	47.7188	47.7188	FALSE	0.7188	0.8281	0.8281	64	Black Belt	0.0	Thrash,Brick Break,Work Up	252 Atk / 252 Spe / 6 HP	Derived
3	57	Primeape	physical	NONE	Muscle Band	split_boost	FALSE	48.8594	48.8594	FALSE	0.9688	0.9688	NA	64	Black Belt	0.0313	Brick Break,Iron Tail,Seed Bomb	252 Atk / 252 Spe / 6 HP	Derived
3	57	Primeape	physical_setup	Agility	Black Belt	type_boost	TRUE	48.2813	48.2813	FALSE	0.8438	0.9688	0.9688	64	Black Belt	0.0	Brick Break,Iron Tail,Agility	252 Atk / 252 Spe / 6 HP	Derived
3	58	Growlithe	physical	NONE	Charcoal	type_boost	TRUE	48.3125	48.3125	FALSE	0.8438	0.9219	NA	64	Charcoal	0.0	Temper Flare,Iron Tail,Take Down,Roar	252 Atk / 252 Spe / 6 HP	Derived
3	58	Growlithe	physical_setup	Agility	Charcoal	type_boost	TRUE	47.7344	47.7344	FALSE	0.75	0.9219	0.9219	64	Charcoal	0.0	Temper Flare,Iron Tail,Agility,Roar	252 Atk / 252 Spe / 6 HP	Derived
3	58	Growlithe	special	NONE	Charcoal	type_boost	TRUE	48.3438	48.3438	FALSE	0.8594	0.9219	NA	64	Charcoal	0.0	Flamethrower,Snarl,Flame Burst,Roar	252 SpA / 252 Spe / 6 HP	Derived
3	58	Growlithe	special_setup	Agility	Charcoal	type_boost	TRUE	47.8906	47.8906	FALSE	0.7969	0.9219	0.9219	64	Charcoal	0.0	Flamethrower,Snarl,Agility,Roar	252 SpA / 252 Spe / 6 HP	Derived
3	58	Growlithe	mixed	NONE	Charcoal	type_boost	TRUE	48.2344	48.2344	FALSE	0.8438	0.9063	NA	64	Charcoal	0.0	Temper Flare,Iron Tail,Flamethrower,Snarl	252 Atk / 252 SpA / 6 Spe	Derived
3	58	Growlithe	mixed_setup	Agility	Charcoal	type_boost	TRUE	47.875	47.875	FALSE	0.7969	0.9063	0.9063	64	Charcoal	0.0	Temper Flare,Iron Tail,Flamethrower,Agility	252 Atk / 252 SpA / 6 Spe	Derived
3	58	Growlithe	support	NONE	Berry Juice	longevity	TRUE	43.9688	43.9688	FALSE	0.8281	0.9375	NA	64	Berry Juice	0.0	Temper Flare,Roar,Will-O-Wisp	252 HP / 252 Def / 6 SpD	Derived
3	60	Poliwag	physical	NONE	Mystic Water	type_boost	TRUE	47.6563	47.6563	FALSE	0.7344	0.7969	NA	64	Mystic Water	0.0	Flip Turn,Body Slam,Dig,Hypnosis	252 Atk / 252 Spe / 6 HP	Derived
3	60	Poliwag	physical_setup	Belly Drum	Mystic Water	type_boost	TRUE	47.5	47.5	FALSE	0.7813	0.7969	0.7969	64	Mystic Water	0.0	Flip Turn,Body Slam,Belly Drum,Hypnosis	252 Atk / 252 Spe / 6 HP	Derived
3	60	Poliwag	support	NONE	Berry Juice	longevity	TRUE	45.2813	45.2813	FALSE	0.6875	0.8594	NA	64	Berry Juice	0.0	Flip Turn,Hypnosis,Rain Dance	252 HP / 252 Def / 6 SpD	Derived
3	61	Poliwhirl	physical	NONE	Mystic Water	type_boost	TRUE	48.0938	48.0938	FALSE	0.8125	0.8906	NA	64	Mystic Water	0.0	Flip Turn,Body Slam,Dig,Hypnosis	252 Atk / 252 Spe / 6 HP	Derived
3	61	Poliwhirl	support	NONE	Berry Juice	longevity	TRUE	46.2656	46.2656	FALSE	0.75	0.9531	NA	64	Berry Juice	0.0	Flip Turn,Hypnosis,Rain Dance	252 HP / 252 Def / 6 SpD	Derived
3	62	Poliwrath	physical	NONE	Black Belt	type_boost	TRUE	49.2813	49.2813	FALSE	0.9063	0.9844	NA	64	Black Belt	0.0	Dynamic Punch,Flip Turn,Dig,Hypnosis	252 Atk / 252 Spe / 6 HP	Derived
3	62	Poliwrath	physical_setup	Work Up	Black Belt	type_boost	TRUE	48.9375	48.9375	FALSE	0.8594	0.9844	0.9844	64	Black Belt	0.0	Dynamic Punch,Flip Turn,Work Up,Hypnosis	252 Atk / 252 Spe / 6 HP	Derived
3	63	Abra	special	NONE	Wise Glasses	split_boost	FALSE	48.0781	48.0781	FALSE	0.875	0.75	NA	64	Expert Belt	0.0312	Psychic,Shadow Ball,Hidden Power,Teleport	252 SpA / 252 Spe / 6 HP	Derived
3	64	Kadabra	special	NONE	Wise Glasses	split_boost	FALSE	48.3906	48.3906	FALSE	0.9375	0.8594	NA	64	Expert Belt	0.0156	Psychic,Energy Ball,Shadow Ball,Teleport	252 SpA / 252 Spe / 6 HP	Derived
3	65	Alakazam	special	NONE	Wise Glasses	split_boost	FALSE	48.7656	48.7656	FALSE	0.9688	0.9219	NA	64	Expert Belt	0.0312	Psychic,Energy Ball,Shadow Ball,Teleport	252 SpA / 252 Spe / 6 HP	Derived
3	66	Machop	physical	NONE	Black Belt	type_boost	TRUE	48.125	48.125	FALSE	0.7813	0.8906	NA	64	Black Belt	0.0	Submission,Dig,Thunder Punch	252 Atk / 252 Spe / 6 HP	Derived
3	66	Machop	physical_setup	Work Up	Black Belt	type_boost	TRUE	47.7813	47.7813	FALSE	0.7188	0.8906	0.8906	64	Black Belt	0.0	Submission,Dig,Work Up	252 Atk / 252 Spe / 6 HP	Derived
3	67	Machoke	physical	NONE	Muscle Band	split_boost	FALSE	48.7031	48.7031	FALSE	0.9219	0.9844	NA	64	Black Belt	0.0312	Brick Break,Dig,Thunder Punch	252 Atk / 252 Spe / 6 HP	Derived
3	67	Machoke	physical_setup	Work Up	Black Belt	type_boost	TRUE	48.3594	48.3594	FALSE	0.8594	0.9844	0.9844	64	Black Belt	0.0	Brick Break,Dig,Work Up	252 Atk / 252 Spe / 6 HP	Derived
3	68	Machamp	physical	NONE	Muscle Band	split_boost	FALSE	49.3281	49.3281	FALSE	0.9688	1	NA	64	Expert Belt	0.0312	Brick Break,Strength,Dig	252 Atk / 252 Spe / 6 HP	Derived
3	68	Machamp	physical_setup	Work Up	Black Belt	type_boost	TRUE	48.8906	48.8906	FALSE	0.9375	1	1	64	Black Belt	0.0	Brick Break,Strength,Work Up	252 Atk / 252 Spe / 6 HP	Derived
3	69	Bellsprout	physical	NONE	Muscle Band	split_boost	FALSE	48.1094	48.1094	FALSE	0.8594	0.8594	NA	64	Expert Belt	0.0156	Seed Bomb,Facade,Knock Off,Sleep Powder	252 Atk / 252 Spe / 6 HP	Derived
3	69	Bellsprout	physical_setup	Growth	Muscle Band	split_boost	FALSE	47.7656	47.7656	FALSE	0.7344	0.8594	0.8594	64	Poison Barb	0.0156	Seed Bomb,Facade,Growth,Sleep Powder	252 Atk / 252 Spe / 6 HP	Derived
3	69	Bellsprout	special	NONE	Poison Barb	type_boost	TRUE	48.0938	48.0938	FALSE	0.8281	0.8594	NA	64	Poison Barb	0.0	Sludge,Venoshock,Mega Drain,Sleep Powder	252 SpA / 252 Spe / 6 HP	Derived
3	69	Bellsprout	special_setup	Growth	Poison Barb	type_boost	TRUE	46.0625	46.0625	FALSE	0.7031	0.8594	0.8594	64	Poison Barb	0.0	Sludge,Venoshock,Growth,Sleep Powder	252 SpA / 252 Spe / 6 HP	Derived
3	69	Bellsprout	mixed	NONE	Poison Barb	type_boost	TRUE	48.0469	48.0469	FALSE	0.7969	0.8594	NA	64	Poison Barb	0.0	Seed Bomb,Facade,Sludge,Mega Drain	252 Atk / 252 SpA / 6 Spe	Derived
3	69	Bellsprout	mixed_setup	Growth	Poison Barb	type_boost	TRUE	47.6563	47.6563	FALSE	0.7031	0.8594	0.8594	64	Poison Barb	0.0	Seed Bomb,Facade,Sludge,Growth	252 Atk / 252 SpA / 6 Spe	Derived
3	69	Bellsprout	support	NONE	Berry Juice	longevity	TRUE	48.1406	48.1406	FALSE	0.7813	0.9063	NA	64	Berry Juice	0.0	Seed Bomb,Sleep Powder,Poison Powder,Stun Spore	252 HP / 252 Def / 6 SpD	Derived
3	70	Weepinbell	physical	NONE	Muscle Band	split_boost	FALSE	48.7188	48.7188	FALSE	0.8906	0.9531	NA	64	Expert Belt	0.0157	Seed Bomb,Facade,Knock Off,Sleep Powder	252 Atk / 252 Spe / 6 HP	Derived
3	70	Weepinbell	physical_setup	Growth	Muscle Band	split_boost	FALSE	48.4375	48.4375	FALSE	0.8594	0.9531	0.9531	64	Poison Barb	0.0625	Seed Bomb,Facade,Growth,Sleep Powder	252 Atk / 252 Spe / 6 HP	Derived
3	70	Weepinbell	special	NONE	Poison Barb	type_boost	TRUE	48.7031	48.7031	FALSE	0.875	0.9531	NA	64	Poison Barb	0.0	Sludge,Venoshock,Mega Drain,Sleep Powder	252 SpA / 252 Spe / 6 HP	Derived
3	70	Weepinbell	special_setup	Growth	Poison Barb	type_boost	TRUE	46.75	46.75	FALSE	0.8125	0.9531	0.9531	64	Poison Barb	0.0	Sludge,Venoshock,Growth,Sleep Powder	252 SpA / 252 Spe / 6 HP	Derived
3	70	Weepinbell	mixed	NONE	Poison Barb	type_boost	TRUE	48.7031	48.7031	FALSE	0.8906	0.9531	NA	64	Poison Barb	0.0	Seed Bomb,Facade,Sludge,Mega Drain	252 Atk / 252 SpA / 6 Spe	Derived
3	70	Weepinbell	mixed_setup	Growth	Poison Barb	type_boost	TRUE	48.3594	48.3594	FALSE	0.8594	0.9531	0.9531	64	Poison Barb	0.0	Seed Bomb,Facade,Sludge,Growth	252 Atk / 252 SpA / 6 Spe	Derived
3	71	Victreebel	physical	NONE	Muscle Band	split_boost	FALSE	49.7969	49.7969	FALSE	0.9844	1	NA	64	Poison Barb	0.0469	Power Whip,Poison Jab,Facade,Sleep Powder	252 Atk / 252 Spe / 6 HP	Derived
3	71	Victreebel	special	NONE	Poison Barb	type_boost	TRUE	49.7656	49.7656	FALSE	0.9844	1	NA	64	Poison Barb	0.0	Leaf Storm,Venoshock,Spit Up,Sleep Powder	252 SpA / 252 Spe / 6 HP	Derived
3	71	Victreebel	mixed	NONE	Poison Barb	type_boost	TRUE	49.6406	49.6406	FALSE	1	1	NA	64	Poison Barb	0.0	Power Whip,Poison Jab,Leaf Storm,Venoshock	252 Atk / 252 SpA / 6 Spe	Derived
3	72	Tentacool	special	NONE	Mystic Water	type_boost	TRUE	48.4688	48.4688	FALSE	0.8281	0.9063	NA	64	Mystic Water	0.0	Scald,Sludge,Icy Wind,Toxic Spikes	252 SpA / 252 Spe / 6 HP	Derived
3	72	Tentacool	support	NONE	Berry Juice	longevity	TRUE	48.875	48.875	FALSE	0.7969	1	NA	64	Berry Juice	0.0	Scald,Toxic Spikes	252 HP / 252 Def / 6 SpD	Derived
3	73	Tentacruel	special	NONE	Poison Barb	type_boost	TRUE	49.7031	49.7031	FALSE	0.9531	1	NA	64	Poison Barb	0.0	Sludge,Bubble Beam,Icy Wind,Toxic Spikes	252 SpA / 252 Spe / 6 HP	Derived
3	74	Geodude	physical	NONE	Soft Sand	type_boost	TRUE	51.4063	51.4063	FALSE	0.875	0.8125	NA	64	Soft Sand	0.0	Earthquake,Rock Slide,Self-Destruct,Stealth Rock	252 Atk / 252 Spe / 6 HP	Derived
3	74	Geodude	physical_setup	Rock Polish	Soft Sand	type_boost	TRUE	51.0625	51.0625	FALSE	0.7813	0.8125	0.8125	64	Soft Sand	0.0	Earthquake,Rock Slide,Rock Polish,Stealth Rock	252 Atk / 252 Spe / 6 HP	Derived
3	75	Graveler	physical	NONE	Soft Sand	type_boost	TRUE	51.7344	51.7344	FALSE	0.9219	0.8281	NA	64	Soft Sand	0.0	Dig,Rock Slide,Self-Destruct,Stealth Rock	252 Atk / 252 Spe / 6 HP	Derived
3	75	Graveler	physical_setup	Rock Polish	Soft Sand	type_boost	TRUE	51.2813	51.2813	FALSE	0.7813	0.8281	0.8281	64	Soft Sand	0.0	Dig,Rock Slide,Rock Polish,Stealth Rock	252 Atk / 252 Spe / 6 HP	Derived
3	76	Golem	physical	NONE	Soft Sand	type_boost	TRUE	52.2656	52.2656	FALSE	0.9219	0.8438	NA	64	Soft Sand	0.0	Dig,Rock Slide,Self-Destruct,Stealth Rock	252 Atk / 252 Spe / 6 HP	Derived
3	76	Golem	physical_setup	Rock Polish	Soft Sand	type_boost	TRUE	51.8125	51.8125	FALSE	0.8281	0.8438	0.8438	64	Soft Sand	0.0	Dig,Rock Slide,Rock Polish,Stealth Rock	252 Atk / 252 Spe / 6 HP	Derived
3	77	Ponyta	physical	NONE	Charcoal	type_boost	TRUE	48.4688	48.4688	FALSE	0.8594	0.9375	NA	64	Charcoal	0.0	Iron Tail,Flame Wheel,Take Down,Will-O-Wisp	252 Atk / 252 Spe / 6 HP	Derived
3	78	Rapidash	physical	NONE	Muscle Band	split_boost	FALSE	49.0469	49.0469	FALSE	0.9219	0.9375	NA	64	Charcoal	0.0313	Fire Lash,Megahorn,Iron Tail,Will-O-Wisp	252 Atk / 252 Spe / 6 HP	Derived
3	79	Slowpoke	physical	NONE	Muscle Band	split_boost	FALSE	48.8594	48.8594	FALSE	0.875	0.9063	NA	64	Expert Belt	0.0313	Zen Headbutt,Iron Tail,Dig,Yawn	252 Atk / 252 Spe / 6 HP	Derived
3	79	Slowpoke	physical_setup	Curse	Muscle Band	split_boost	FALSE	48.1875	48.1875	FALSE	0.7188	0.9063	0.9063	64	Mystic Water	0.0312	Zen Headbutt,Iron Tail,Curse,Yawn	252 Atk / 252 Spe / 6 HP	Derived
3	79	Slowpoke	support	NONE	Berry Juice	longevity	TRUE	52.3125	52.3125	FALSE	0.8281	0.9531	NA	64	Berry Juice	0.0	Zen Headbutt,Yawn,Thunder Wave,Disable	252 HP / 252 Def / 6 SpD	Derived
3	80	Slowbro	special	NONE	Expert Belt	expert_belt	TRUE	52.25	52.25	FALSE	0.9688	0.9688	NA	64	Expert Belt	0.0	Psychic,Water Pulse,Shadow Ball,Yawn	252 SpA / 252 Spe / 6 HP	Derived
3	81	Magnemite	special	NONE	Metal Coat	type_boost	TRUE	48.5	48.5	FALSE	0.8594	0.9219	NA	64	Metal Coat	0.0	Flash Cannon,Shock Wave,Sonic Boom,Thunder Wave	252 SpA / 252 Spe / 6 HP	Derived
3	82	Magneton	special	NONE	Magnet	type_boost	TRUE	49.5469	49.5469	FALSE	0.9375	0.9688	NA	64	Magnet	0.0	Zap Cannon,Flash Cannon,Tri Attack,Electric Terrain	252 SpA / 252 Spe / 6 HP	Derived
3	83	Farfetch’d	physical	NONE	Sharp Beak	type_boost	TRUE	49.0625	49.0625	FALSE	0.9063	0.9688	NA	64	Sharp Beak	0.0	Brave Bird,Brick Break,Iron Tail,Defog	252 Atk / 252 Spe / 6 HP	Derived
3	83	Farfetch’d	physical_setup	Agility	Sharp Beak	type_boost	TRUE	48.5781	48.5781	FALSE	0.8594	0.9688	0.9688	64	Sharp Beak	0.0	Brave Bird,Brick Break,Agility,Defog	252 Atk / 252 Spe / 6 HP	Derived
3	84	Doduo	physical	NONE	Silk Scarf	type_boost	TRUE	49.9688	49.9688	FALSE	0.8594	0.7813	NA	64	Silk Scarf	0.0	Brave Bird,Facade,Steel Wing,Roost	252 Atk / 252 Spe / 6 HP	Derived
3	84	Doduo	physical_setup	Agility	Sharp Beak	type_boost	TRUE	49.25	49.25	FALSE	0.7344	0.7813	0.7813	64	Sharp Beak	0.0	Brave Bird,Facade,Agility,Roost	252 Atk / 252 Spe / 6 HP	Derived
3	85	Dodrio	physical	NONE	Sharp Beak	type_boost	TRUE	57.2656	57.2656	FALSE	0.9844	0.9219	NA	64	Sharp Beak	0.0	Brave Bird,Facade,Stomping Tantrum,Roost	252 Atk / 252 Spe / 6 HP	Derived
3	85	Dodrio	physical_setup	Agility	Sharp Beak	type_boost	TRUE	55.4219	55.4219	FALSE	0.8594	0.9219	0.9219	64	Sharp Beak	0.0	Brave Bird,Facade,Agility,Roost	252 Atk / 252 Spe / 6 HP	Derived
3	86	Seel	physical	NONE	Mystic Water	type_boost	TRUE	47.8125	47.8125	FALSE	0.7656	0.9375	NA	64	Mystic Water	0.0	Iron Tail,Flip Turn,Headbutt,Encore	252 Atk / 252 Spe / 6 HP	Derived
3	86	Seel	special	NONE	Mystic Water	type_boost	TRUE	47.8594	47.8594	FALSE	0.7656	0.9375	NA	64	Mystic Water	0.0	Brine,Aurora Beam,Icy Wind,Encore	252 SpA / 252 Spe / 6 HP	Derived
3	86	Seel	mixed	NONE	Mystic Water	type_boost	TRUE	47.8438	47.8438	FALSE	0.7813	0.9375	NA	64	Mystic Water	0.0	Iron Tail,Flip Turn,Brine,Aurora Beam	252 Atk / 252 SpA / 6 Spe	Derived
3	86	Seel	support	NONE	Berry Juice	longevity	TRUE	47.0469	47.0469	FALSE	0.75	0.9844	NA	64	Berry Juice	0.0	Iron Tail,Encore	252 HP / 252 Def / 6 SpD	Derived
3	87	Dewgong	special	NONE	Expert Belt	expert_belt	TRUE	49.0313	49.0313	FALSE	0.9063	0.9844	NA	64	Expert Belt	0.0	Ice Beam,Brine,Signal Beam,Encore	252 SpA / 252 Spe / 6 HP	Derived
3	88	Grimer	physical	NONE	Muscle Band	split_boost	FALSE	48.625	48.625	FALSE	0.9063	0.9844	NA	64	Poison Barb	0.0156	Poison Fang,Dig,Thunder Punch,Disable	252 Atk / 252 Spe / 6 HP	Derived
3	89	Muk	physical	NONE	Poison Barb	type_boost	TRUE	49.875	49.875	FALSE	0.9688	1	NA	64	Poison Barb	0.0	Poison Fang,Dig,Brick Break,Disable	252 Atk / 252 Spe / 6 HP	Derived
3	90	Shellder	physical	NONE	Mystic Water	type_boost	TRUE	47.5938	47.5938	FALSE	0.75	0.7656	NA	64	Mystic Water	0.0	Razor Shell,Facade,Ice Shard,Protect	252 Atk / 252 Spe / 6 HP	Derived
3	90	Shellder	support	NONE	Berry Juice	longevity	TRUE	45.7188	45.7188	FALSE	0.6875	0.8281	NA	64	Berry Juice	0.0	Razor Shell,Protect,Teleport	252 HP / 252 Def / 6 SpD	Derived
3	91	Cloyster	physical	NONE	Muscle Band	split_boost	FALSE	47.9688	47.9688	FALSE	0.7969	0.8594	NA	64	Mystic Water	0.1094	Facade,Ice Shard,Spike Cannon,Toxic Spikes	252 Atk / 252 Spe / 6 HP	Derived
3	91	Cloyster	special	NONE	Mystic Water	type_boost	TRUE	48.5469	48.5469	FALSE	0.9219	0.8594	NA	64	Mystic Water	0.0	Hydro Pump,Aurora Beam,Icy Wind,Toxic Spikes	252 SpA / 252 Spe / 6 HP	Derived
3	91	Cloyster	mixed	NONE	Mystic Water	type_boost	TRUE	48.4219	48.4219	FALSE	0.875	0.8594	NA	64	Mystic Water	0.0	Facade,Ice Shard,Hydro Pump,Aurora Beam	252 Atk / 252 SpA / 6 Spe	Derived
3	92	Gastly	special	NONE	Poison Barb	type_boost	TRUE	52.9688	52.9688	FALSE	0.8594	0.8438	NA	64	Poison Barb	0.0	Shadow Ball,Dream Eater,Sludge,Hypnosis	252 SpA / 252 Spe / 6 HP	Derived
3	93	Haunter	special	NONE	Poison Barb	type_boost	TRUE	53.5781	53.5781	FALSE	0.9375	0.9063	NA	64	Poison Barb	0.0	Shadow Ball,Venoshock,Psychic,Will-O-Wisp	252 SpA / 252 Spe / 6 HP	Derived
3	94	Gengar	special	NONE	Poison Barb	type_boost	TRUE	54.2031	54.2031	FALSE	0.9688	0.9844	NA	64	Poison Barb	0.0	Shadow Ball,Venoshock,Psychic,Hypnosis	252 SpA / 252 Spe / 6 HP	Derived
3	95	Onix	physical	NONE	Soft Sand	type_boost	TRUE	51.7031	51.7031	FALSE	0.875	0.8125	NA	64	Soft Sand	0.0	Dig,Rock Slide,Iron Tail,Stealth Rock	252 Atk / 252 Spe / 6 HP	Derived
