trainer_id	name	trainer_class	role	location	mode	cap_index	cap_name	level_cap	is_level_scaled	boss_key	party_size	roster	roster_species	max_level	min_level	offensive_types	mean_base_speed	fastest_member	slowest_member	shared_weaknesses	team_resisted_by	strategy_notes	source_record	confidence	notes
12	Friendly Coach	NA	boss_candidate	Lavender Town EXP Farm	normal	3	Surge	34	FALSE	3|Lavender Town EXP Farm|Friendly Coach	6	Beautifly:1:1:Rivalry:NONE:Sassy:10/10/10/10/10/10:0/0/0/0/0/0:Memento|Beautifly:1:1:Swarm:NONE:Bold:10/10/10/10/10/10:0/0/0/0/0/0:Memento|Beautifly:1:1:Rivalry:NONE:Hasty:10/10/10/10/10/10:0/0/0/0/0/0:Memento|Beautifly:1:1:Swarm:NONE:Rash:10/10/10/10/10/10:0/0/0/0/0/0:Memento|Beautifly:1:1:Rivalry:NONE:Hardy:10/10/10/10/10/10:0/0/0/0/0/0:Memento|Beautifly:1:1:Swarm:NONE:Impish:10/10/10/10/10/10:0/0/0/0/0/0:Memento	Beautifly,Beautifly,Beautifly,Beautifly,Beautifly,Beautifly	1	1	NONE	75.0	Beautifly	Beautifly	Flying,Rock,Fire,Electric,Ice	NONE	6 slots, levels 1-1. Offense covers 0 types. Shared weakness: Flying, Rock, Fire, Electric, Ice. Speed spans 75-75 base, fastest Beautifly, slowest Beautifly.	data.js:trainers[12].normal	Measured	derived: team analysis; strategy_notes Inferred
12	Friendly Coach	NA	boss_candidate	Lavender Town EXP Farm	hardcore	3	Surge	34	FALSE	3|Lavender Town EXP Farm|Friendly Coach	6	Beautifly:1:1:Rivalry:NONE:Sassy:10/10/10/10/10/10:0/0/0/0/0/0:Memento|Beautifly:1:1:Swarm:NONE:Bold:10/10/10/10/10/10:0/0/0/0/0/0:Memento|Beautifly:1:1:Rivalry:NONE:Hasty:10/10/10/10/10/10:0/0/0/0/0/0:Memento|Beautifly:1:1:Swarm:NONE:Rash:10/10/10/10/10/10:0/0/0/0/0/0:Memento|Beautifly:1:1:Rivalry:NONE:Hardy:10/10/10/10/10/10:0/0/0/0/0/0:Memento|Beautifly:1:1:Swarm:NONE:Impish:10/10/10/10/10/10:0/0/0/0/0/0:Memento	Beautifly,Beautifly,Beautifly,Beautifly,Beautifly,Beautifly	1	1	NONE	75.0	Beautifly	Beautifly	Flying,Rock,Fire,Electric,Ice	NONE	6 slots, levels 1-1. Offense covers 0 types. Shared weakness: Flying, Rock, Fire, Electric, Ice. Speed spans 75-75 base, fastest Beautifly, slowest Beautifly.	data.js:trainers[12].hardcore	Measured	derived: team analysis; strategy_notes Inferred
13	Friendly Coach	NA	boss_candidate	Lavender Town EXP Farm	normal	3	Surge	34	FALSE	3|Lavender Town EXP Farm|Friendly Coach	6	Dustox:1:1:Compound Eyes:NONE:Bashful:10/10/10/10/10/10:0/0/0/0/0/0:Memento|Dustox:1:1:Shield Dust:NONE:Sassy:10/10/10/10/10/10:0/0/0/0/0/0:Memento|Dustox:1:1:Compound Eyes:NONE:Quirky:10/10/10/10/10/10:0/0/0/0/0/0:Memento|Dustox:1:1:Shield Dust:NONE:Adamant:10/10/10/10/10/10:0/0/0/0/0/0:Memento|Dustox:1:1:Compound Eyes:NONE:Bold:10/10/10/10/10/10:0/0/0/0/0/0:Memento|Dustox:1:1:Shield Dust:NONE:Lax:10/10/10/10/10/10:0/0/0/0/0/0:Memento	Dustox,Dustox,Dustox,Dustox,Dustox,Dustox	1	1	NONE	65.0	Dustox	Dustox	Flying,Rock,Fire,Psychic	NONE	6 slots, levels 1-1. Offense covers 0 types. Shared weakness: Flying, Rock, Fire, Psychic. Speed spans 65-65 base, fastest Dustox, slowest Dustox.	data.js:trainers[13].normal	Measured	derived: team analysis; strategy_notes Inferred
13	Friendly Coach	NA	boss_candidate	Lavender Town EXP Farm	hardcore	3	Surge	34	FALSE	3|Lavender Town EXP Farm|Friendly Coach	6	Dustox:1:1:Compound Eyes:NONE:Bashful:10/10/10/10/10/10:0/0/0/0/0/0:Memento|Dustox:1:1:Shield Dust:NONE:Sassy:10/10/10/10/10/10:0/0/0/0/0/0:Memento|Dustox:1:1:Compound Eyes:NONE:Quirky:10/10/10/10/10/10:0/0/0/0/0/0:Memento|Dustox:1:1:Shield Dust:NONE:Adamant:10/10/10/10/10/10:0/0/0/0/0/0:Memento|Dustox:1:1:Compound Eyes:NONE:Bold:10/10/10/10/10/10:0/0/0/0/0/0:Memento|Dustox:1:1:Shield Dust:NONE:Lax:10/10/10/10/10/10:0/0/0/0/0/0:Memento	Dustox,Dustox,Dustox,Dustox,Dustox,Dustox	1	1	NONE	65.0	Dustox	Dustox	Flying,Rock,Fire,Psychic	NONE	6 slots, levels 1-1. Offense covers 0 types. Shared weakness: Flying, Rock, Fire, Psychic. Speed spans 65-65 base, fastest Dustox, slowest Dustox.	data.js:trainers[13].hardcore	Measured	derived: team analysis; strategy_notes Inferred
14	Dumbass Gambler	NA	boss_candidate	Celadon City Game Corner	normal	5	Giovanni-1	47	FALSE	5|Celadon City Game Corner|Dumbass Gambler	6	Dusknoir:100:100:Hustle:Reaper Cloth:Careful:31/31/31/31/31/31:0/0/0/0/0/0:Metronome|Ludicolo:100:100:Own Tempo:Leppa Berry:Bashful:31/31/31/31/31/31:0/0/0/0/0/0:Metronome|Medicham:100:100:Telepathy:Medichamite:Jolly:31/31/31/31/31/31:0/0/0/0/0/0:Metronome|Alakazam:100:100:Magic Guard:Life Orb:Timid:31/31/31/31/31/31:0/0/0/0/0/0:Metronome|Clefable:100:100:Cute Charm:Life Orb:Quiet:31/31/31/31/31/31:0/0/0/0/0/0:Metronome|Snorlax:100:100:Immunity:Leftovers:Impish:31/31/31/31/31/31:0/0/0/0/0/0:Metronome	Dusknoir,Ludicolo,Medicham,Alakazam,Clefable,Snorlax	100	100	NONE	67.5	Alakazam	Snorlax	Ghost	NONE	6 slots, levels 100-100. Offense covers 0 types. Shared weakness: Ghost. Speed spans 30-120 base, fastest Alakazam, slowest Snorlax.	data.js:trainers[14].normal	Measured	derived: team analysis; strategy_notes Inferred
14	Dumbass Gambler	NA	boss_candidate	Celadon City Game Corner	hardcore	5	Giovanni-1	47	FALSE	5|Celadon City Game Corner|Dumbass Gambler	6	Dusknoir:100:100:Hustle:Reaper Cloth:Careful:31/31/31/31/31/31:0/0/0/0/0/0:Metronome|Ludicolo:100:100:Own Tempo:Leppa Berry:Bashful:31/31/31/31/31/31:0/0/0/0/0/0:Metronome|Medicham:100:100:Telepathy:Medichamite:Jolly:31/31/31/31/31/31:0/0/0/0/0/0:Metronome|Alakazam:100:100:Magic Guard:Life Orb:Timid:31/31/31/31/31/31:0/0/0/0/0/0:Metronome|Clefable:100:100:Cute Charm:Life Orb:Quiet:31/31/31/31/31/31:0/0/0/0/0/0:Metronome|Snorlax:100:100:Immunity:Leftovers:Impish:31/31/31/31/31/31:0/0/0/0/0/0:Metronome	Dusknoir,Ludicolo,Medicham,Alakazam,Clefable,Snorlax	100	100	NONE	67.5	Alakazam	Snorlax	Ghost	NONE	6 slots, levels 100-100. Offense covers 0 types. Shared weakness: Ghost. Speed spans 30-120 base, fastest Alakazam, slowest Snorlax.	data.js:trainers[14].hardcore	Measured	derived: team analysis; strategy_notes Inferred
15	PkMn Trainer Haley	NA	boss_candidate	Route 15	normal	9	Koga	68	TRUE	9|Route 15|PkMn Trainer Haley	6	Magnezone:68:103:Magnet Pull:Air Balloon:Timid:31/31/31/31/31/31:6/0/0/252/0/252:Volt Switch,Flash Cannon,Hidden Power,Thunderbolt|Hawlucha:68:103:Limber:Power Herb:Jolly:31/31/31/31/31/31:6/252/0/0/0/252:Sky Attack,Acrobatics,Close Combat,Swords Dance|Magmortar:68:103:Quick Draw:Power Herb:Timid:31/31/31/31/31/31:6/0/0/252/0/252:Meteor Beam,Flamethrower,Steam Eruption,Thunderbolt|Cursola:68:103:Weak Armor:Power Herb:Timid:31/31/31/31/31/31:6/0/0/252/0/252:Meteor Beam,Shadow Ball,Ice Beam,Mystical Fire|Starmie:68:103:Analytic:Power Herb:Timid:31/31/31/31/31/31:6/0/0/252/0/252:Meteor Beam,Surf,Ice Beam,Psyshock|Sandaconda:68:103:Sand Spit:Sandacondite:Careful:31/31/31/31/31/31:252/0/0/0/252/0:Body Slam,Rest,Sleep Talk,Coil	Magnezone,Hawlucha,Magmortar,Cursola,Starmie,Sandaconda	68	68	Normal,Fighting,Flying,Rock,Ghost,Steel,Fire,Water,Electric,Psychic,Ice	86.2	Hawlucha	Cursola	NONE	NONE	6 slots, levels 68-68. Offense covers 11 types. No weakness shared by half the team. Speed spans 55-118 base, fastest Hawlucha, slowest Cursola. LEVEL-SCALED: rescales to the player, excluded from scoring.	data.js:trainers[15].normal	Measured	derived: team analysis; strategy_notes Inferred
15	PkMn Trainer Haley	NA	boss_candidate	Route 15	hardcore	9	Koga	68	TRUE	9|Route 15|PkMn Trainer Haley	6	Silvally-Fairy:68:103:UNK:Leftovers:Jolly:31/31/31/31/31/31:0/0/0/0/0/0:Multi-Attack,Thunder Wave,Parting Shot,Explosion|Escavalier:68:103:Overcoat:Assault Vest:Adamant:31/31/31/31/31/31:0/0/0/0/0/0:Double Iron Bash,Megahorn,Close Combat,Knock Off|Hawlucha:68:103:Limber:Power Herb:Adamant:31/31/31/31/31/31:0/0/0/0/0/0:Sky Attack,Swords Dance,Close Combat,Acrobatics|Starmie:68:103:Natural Cure:Power Herb:Timid:31/31/31/31/31/31:0/0/0/0/0/0:Meteor Beam,Hydro Pump,Blizzard,Psyshock|Cursola:68:103:Weak Armor:Power Herb:Timid:31/31/31/31/31/31:0/0/0/0/0/0:Meteor Beam,Shadow Ball,Earth Power,Mystical Fire|Sandaconda:68:103:Sand Spit:Sandacondite:Adamant:31/31/31/31/31/31:0/0/0/0/0/0:Earthquake,Body Slam,Coil,Glare	Silvally-Fairy,Escavalier,Hawlucha,Starmie,Cursola,Sandaconda	68	68	Normal,Fighting,Flying,Ground,Rock,Bug,Ghost,Steel,Fire,Water,Psychic,Ice,Dark	79.8	Hawlucha	Escavalier	NONE	NONE	6 slots, levels 68-68. Offense covers 13 types. No weakness shared by half the team. Speed spans 20-118 base, fastest Hawlucha, slowest Escavalier. LEVEL-SCALED: rescales to the player, excluded from scoring.	data.js:trainers[15].hardcore	Measured	derived: team analysis; strategy_notes Inferred
16	PkMn Trainer Sam	NA	route	Celadon City Hotel	normal	8	Sabrina	59	TRUE	8|Celadon City Hotel|PkMn Trainer Sam	3	Luvdisc:59:103:Soul-Heart:Focus Sash:Timid:31/31/31/31/31/31:6/0/0/252/0/252:Lovely Kiss,Dazzling Gleam,Hydro Pump,Ice Beam|Flapple:59:103:Hustle:Applite:Lonely:31/31/31/31/31/31:6/128/0/128/0/252:Scale Shot,Grav Apple,Draco Meteor,Sucker Punch|Farfetch’d:59:103:Sharpness:Leek Stick:Jolly:31/31/31/31/31/31:6/252/0/0/0/252:Brave Bird,Sacred Sword,Leaf Blade,Night Slash	Luvdisc,Flapple,Farfetch’d	59	59	Fighting,Flying,Water,Grass,Ice,Dragon,Dark,Fairy	77.3	Luvdisc	Farfetch’d	Poison,Electric,Flying,Ice,Fairy	NONE	3 slots, levels 59-59. Offense covers 8 types. Shared weakness: Poison, Electric, Flying, Ice, Fairy. Speed spans 65-97 base, fastest Luvdisc, slowest Farfetch’d. LEVEL-SCALED: rescales to the player, excluded from scoring.	data.js:trainers[16].normal	Measured	derived: team analysis; strategy_notes Inferred
16	PkMn Trainer Sam	NA	boss_candidate	Celadon City Hotel	hardcore	8	Sabrina	59	TRUE	8|Celadon City Hotel|PkMn Trainer Sam	4	Tapu Koko:59:103:Telepathy:Focus Sash:Naive:31/31/31/31/31/31:0/0/0/0/0/0:Volt Switch,Thunderbolt,Play Rough,Grass Knot|Hitmonlee:59:103:Striker:Electric Seed:Adamant:31/31/31/31/31/31:0/0/0/0/0/0:Bulk Up,Close Combat,Knock Off,Poison Jab|Vaporeon:59:103:Hydration:Eevium Z:Timid:31/30/31/30/31/31:0/0/0/0/0/0:Last Resort,Surf,Ice Beam,Hidden Power|Flapple:59:103:Hustle:Applite:Naive:31/31/31/31/31/31:0/0/0/0/0/0:Scale Shot,Grav Apple,Draco Meteor,Sucker Punch	Tapu Koko,Hitmonlee,Vaporeon,Flapple	59	59	Normal,Fighting,Poison,Water,Grass,Electric,Ice,Dragon,Dark,Fairy	88.0	Tapu Koko	Vaporeon	Poison,Flying,Fairy	NONE	4 slots, levels 59-59. Offense covers 10 types. Shared weakness: Poison, Flying, Fairy. Speed spans 65-130 base, fastest Tapu Koko, slowest Vaporeon. LEVEL-SCALED: rescales to the player, excluded from scoring.	data.js:trainers[16].hardcore	Measured	derived: team analysis; strategy_notes Inferred
17	PkMn Trainer Shelly	NA	boss_candidate	Celadon City Hotel	normal	8	Sabrina	59	TRUE	8|Celadon City Hotel|PkMn Trainer Shelly	4	Dodrio:59:103:UNK:Focus Sash:Jolly:31/31/31/31/31/31:6/252/0/0/0/252:Pursuit,Brave Bird,Double-Edge,Jump Kick|Granbull:59:103:Bull Rush:Leftovers:Adamant:31/31/31/31/31/31:252/252/0/0/0/6:Close Combat,Play Rough,Thunder Wave,Fire Punch|Appletun:59:103:Thick Fat:Applite:Modest:31/31/31/31/31/31:252/0/0/252/0/6:Draco Meteor,Superpower,Leaf Storm,Recover|Cinccino:59:103:Skill Link:Expert Belt:Jolly:31/31/31/31/31/31:6/252/0/0/0/252:Tail Slap,Triple Axel,Rock Blast,Bullet Seed	Dodrio,Granbull,Appletun,Cinccino	59	59	Normal,Fighting,Flying,Rock,Fire,Grass,Ice,Dragon,Dark,Fairy	75.0	Cinccino	Appletun	Ice,Flying,Poison,Fairy	NONE	4 slots, levels 59-59. Offense covers 10 types. Shared weakness: Ice, Flying, Poison, Fairy. Speed spans 30-115 base, fastest Cinccino, slowest Appletun. LEVEL-SCALED: rescales to the player, excluded from scoring.	data.js:trainers[17].normal	Measured	derived: team analysis; strategy_notes Inferred
17	PkMn Trainer Shelly	NA	boss_candidate	Celadon City Hotel	hardcore	8	Sabrina	59	TRUE	8|Celadon City Hotel|PkMn Trainer Shelly	4	Dodrio:59:103:UNK:Focus Sash:Jolly:31/31/31/31/31/31:0/0/0/0/0/0:Pursuit,Brave Bird,Double-Edge,Jump Kick|Klinklang:59:103:Steely Spirit:Fightinium Z:Adamant:31/31/31/31/31/31:0/0/0/0/0/0:Shift Gear,Gear Grind,Volt Tackle,Superpower|Cinderace:59:103:Protean:Life Orb:Jolly:31/31/31/31/31/31:0/0/0/0/0/0:Pyro Ball,U-turn,High Jump Kick,Sucker Punch|Appletun:59:103:Thick Fat:Applite:Modest:31/31/31/31/31/31:0/0/0/0/0/0:Draco Meteor,Superpower,Leaf Storm,Recover	Dodrio,Klinklang,Cinderace,Appletun	59	59	Normal,Fighting,Flying,Bug,Steel,Fire,Grass,Electric,Dragon,Dark	87.2	Cinderace	Appletun	Rock,Ice,Ground	NONE	4 slots, levels 59-59. Offense covers 10 types. Shared weakness: Rock, Ice, Ground. Speed spans 30-119 base, fastest Cinderace, slowest Appletun. LEVEL-SCALED: rescales to the player, excluded from scoring.	data.js:trainers[17].hardcore	Measured	derived: team analysis; strategy_notes Inferred
18	PkMn Trainer Cole	NA	boss_candidate	Route 8	normal	8	Sabrina	59	TRUE	8|Route 8|PkMn Trainer Cole	6	Yanmega:59:103:Frisk:Focus Sash:Timid:31/31/31/31/31/31:6/0/0/252/0/252:Air Slash,Bug Buzz,Giga Drain,U-turn|Tyrantrum:59:103:Rock Head:Shuca Berry:Jolly:31/31/31/31/31/31:6/252/0/0/0/252:Dragon Dance,Head Smash,Dragon Claw,Earthquake|Weezing-Galar:59:103:Neutralize Gas:Rocky Helmet:Bold:31/31/31/31/31/31:252/0/252/0/0/0:Sludge Bomb,Strange Steam,Flamethrower,Haze|Ferrothorn:59:103:UNK:Rocky Helmet:Impish:31/31/31/31/31/31:252/0/128/0/128/4:Leech Seed,Power Whip,Gyro Ball,Thunder Wave|Gastrodon:59:103:Sticky Hold:Rocky Helmet:Calm:31/31/31/31/31/31:252/0/0/0/252/0:Scald,Recover,Earth Power,Mirror Coat|Centiskorch:59:103:Clear Body:Centiskite:Adamant:31/31/31/31/31/31:252/252/0/0/0/6:Coil,Leech Life,Fire Lash,Knock Off	Yanmega,Tyrantrum,Weezing-Galar,Ferrothorn,Gastrodon,Centiskorch	59	59	Flying,Poison,Ground,Rock,Bug,Steel,Fire,Water,Grass,Psychic,Dragon,Dark,Fairy	58.3	Yanmega	Ferrothorn	NONE	NONE	6 slots, levels 59-59. Offense covers 13 types. No weakness shared by half the team. Speed spans 20-95 base, fastest Yanmega, slowest Ferrothorn. LEVEL-SCALED: rescales to the player, excluded from scoring.	data.js:trainers[18].normal	Measured	derived: team analysis; strategy_notes Inferred
18	PkMn Trainer Cole	NA	boss_candidate	Route 8	hardcore	8	Sabrina	59	TRUE	8|Route 8|PkMn Trainer Cole	6	Druddigon:59:103:Mold Breaker:Rocky Helmet:Impish:31/31/31/31/31/31:0/0/0/0/0/0:Stealth Rock,Dragon Hammer,Glare,Roost|Moltres-Galar:59:103:UNK:Weakness Policy:Timid:31/31/31/31/31/31:0/0/0/0/0/0:Agility,Fiery Wrath,Air Slash,Scorching Sands|Tapu Fini:59:103:Telepathy:Leftovers:Bold:31/31/31/31/31/31:0/0/0/0/0/0:Calm Mind,Surf,Drain Kiss,Ice Beam|Landorus-Therian:59:103:UNK:Flyinium Z:Jolly:31/31/31/31/31/31:0/0/0/0/0/0:Swords Dance,Earthquake,Fly,Stone Edge|Ferrothorn:59:103:UNK:Rocky Helmet:Relaxed:31/31/31/31/31/0:0/0/0/0/0/0:Leech Seed,Explosion,Power Whip,Gyro Ball|Centiskorch:59:103:Flame Body:Centiskite:Jolly:31/31/31/31/31/31:0/0/0/0/0/0:Coil,Fire Lash,Leech Life,Knock Off	Druddigon,Moltres-Galar,Tapu Fini,Landorus-Therian,Ferrothorn,Centiskorch	59	59	Normal,Flying,Ground,Rock,Bug,Steel,Fire,Water,Grass,Ice,Dragon,Dark,Fairy	65.3	Landorus-Therian	Ferrothorn	Ice	NONE	6 slots, levels 59-59. Offense covers 13 types. Shared weakness: Ice. Speed spans 20-91 base, fastest Landorus-Therian, slowest Ferrothorn. LEVEL-SCALED: rescales to the player, excluded from scoring.	data.js:trainers[18].hardcore	Measured	derived: team analysis; strategy_notes Inferred
19	PkMn Trainer Ketchup	NA	boss_candidate	Cerulean Cave 2F	normal	14	Clair	81	TRUE	14|Cerulean Cave 2F|PkMn Trainer Ketchup	6	Cloyster:81:103:Battle Armor:Focus Sash:Jolly:31/31/31/31/31/31:6/252/0/0/0/252:Shell Smash,Icicle Spear,Liquidation,Explosion|Chandelure:81:103:Shadow Tag:Choice Specs:Timid:31/31/31/31/31/31:6/0/0/252/0/252:Flamethrower,Shadow Ball,Energy Ball,Psychic|Ampharos:81:103:Illuminate:Ampharosite:Modest:31/31/31/31/31/31:252/0/0/252/0/6:Parabolic Charge,Dragon Pulse,Focus Blast,Volt Switch|Tapu Bulu:81:103:UNK:Assault Vest:Adamant:31/31/31/31/31/31:252/252/0/0/0/6:Wood Hammer,Horn Leech,Close Combat,Play Rough|Urshifu:81:103:UNK:Choice Scarf:Jolly:31/31/31/31/31/31:6/252/0/0/0/252:Wicked Blow,Close Combat,Poison Jab,U-turn|Urshifu-Rapid-Strike:81:103:UNK:Choice Band:Jolly:31/31/31/31/31/31:6/252/0/0/0/252:Surging Strikes,Aqua Jet,Close Combat,Thunder Punch	Cloyster,Chandelure,Ampharos,Tapu Bulu,Urshifu,Urshifu-Rapid-Strike	81	81	Normal,Fighting,Poison,Bug,Ghost,Fire,Water,Grass,Electric,Psychic,Ice,Dragon,Dark,Fairy	79.0	Urshifu	Ampharos	Flying	NONE	6 slots, levels 81-81. Offense covers 14 types. Shared weakness: Flying. Speed spans 55-97 base, fastest Urshifu, slowest Ampharos. LEVEL-SCALED: rescales to the player, excluded from scoring.	data.js:trainers[19].normal	Measured	derived: team analysis; strategy_notes Inferred
19	PkMn Trainer Ketchup	NA	boss_candidate	Cerulean Cave 2F	hardcore	14	Clair	81	TRUE	14|Cerulean Cave 2F|PkMn Trainer Ketchup	6	Necrozma:81:103:UNK:Power Herb:Modest:31/31/31/31/31/31:0/0/0/0/0/0:Stealth Rock,Meteor Beam,Psyshock,Heat Wave|Thundurus-Therian:81:103:UNK:Life Orb:Modest:31/31/31/30/30/30:0/0/0/0/0/0:Nasty Plot,Thunderbolt,Hidden Power,Focus Blast|Magmortar:81:103:Mega Launcher:Life Orb:Modest:31/31/31/31/31/31:0/0/0/0/0/0:Flamethrower,Aura Sphere,Dark Pulse,Steam Eruption|Banette:81:103:Wandering Soul:Banettite:Adamant:31/31/31/31/31/31:0/0/0/0/0/0:Double-Edge,Poltergeist,Shadow Sneak,Destiny Bond|Urshifu-Rapid-Strike:81:103:UNK:Life Orb:Jolly:31/31/31/31/31/31:0/0/0/0/0/0:Bulk Up,Surging Strikes,Drain Punch,Aqua Jet|Urshifu:81:103:UNK:Life Orb:Jolly:31/31/31/31/31/31:0/0/0/0/0/0:Wicked Blow,Close Combat,Poison Jab,U-turn	Necrozma,Thundurus-Therian,Magmortar,Banette,Urshifu-Rapid-Strike,Urshifu	81	81	Normal,Fighting,Poison,Rock,Bug,Ghost,Fire,Water,Electric,Psychic,Dark	89.5	Thundurus-Therian	Banette	NONE	NONE	6 slots, levels 81-81. Offense covers 11 types. No weakness shared by half the team. Speed spans 65-101 base, fastest Thundurus-Therian, slowest Banette. LEVEL-SCALED: rescales to the player, excluded from scoring.	data.js:trainers[19].hardcore	Measured	derived: team analysis; strategy_notes Inferred
20	PkMn Trainer Ketchup	NA	boss_candidate	Cerulean Cave 2F	normal	14	Clair	81	TRUE	14|Cerulean Cave 2F|PkMn Trainer Ketchup	6	Azumarill:81:103:Thick Fat:Assault Vest:Adamant:31/31/31/31/31/31:252/252/0/0/0/6:Liquidation,Aqua Jet,Play Rough,Superpower|Gliscor:81:103:Poison Heal:Toxic Orb:Adamant:31/31/31/31/31/31:252/252/0/0/0/6:Swords Dance,Earthquake,Facade,Roost|Dracozolt:81:103:Volt Absorb:Choice Scarf:Jolly:31/31/31/31/31/31:6/252/0/0/0/252:Bolt Beak,Dragon Claw,Earthquake,Fire Fang|Aggron:81:103:Heavy Metal:Aggronite:Careful:31/31/31/31/31/31:252/0/4/0/252/0:Curse,Heavy Slam,Rest,Sleep Talk|Urshifu:81:103:UNK:Choice Band:Jolly:31/31/31/31/31/31:6/252/0/0/0/252:Wicked Blow,Close Combat,Sucker Punch,Poison Jab|Urshifu-Rapid-Strike:81:103:UNK:Choice Band:Jolly:31/31/31/31/31/31:6/252/0/0/0/252:Surging Strikes,Aqua Jet,Close Combat,U-turn	Azumarill,Gliscor,Dracozolt,Aggron,Urshifu,Urshifu-Rapid-Strike	81	81	Normal,Fighting,Poison,Ground,Bug,Steel,Fire,Water,Electric,Dragon,Dark,Fairy	77.3	Urshifu	Azumarill	Fairy	NONE	6 slots, levels 81-81. Offense covers 12 types. Shared weakness: Fairy. Speed spans 50-97 base, fastest Urshifu, slowest Azumarill. LEVEL-SCALED: rescales to the player, excluded from scoring.	data.js:trainers[20].normal	Measured	derived: team analysis; strategy_notes Inferred
20	PkMn Trainer Ketchup	NA	boss_candidate	Cerulean Cave 2F	hardcore	14	Clair	81	TRUE	14|Cerulean Cave 2F|PkMn Trainer Ketchup	6	Galvantula:81:103:Swarm:Petaya Berry:Timid:31/31/31/31/31/31:0/0/0/0/0/0:Sticky Web,Thunder,Bug Buzz,Energy Ball|Cloyster:81:103:Battle Armor:White Herb:Jolly:31/31/31/31/31/31:0/0/0/0/0/0:Shell Smash,Liquidation,Icicle Spear,Rock Blast|Celesteela:81:103:UNK:Weakness Policy:Timid:31/31/31/31/31/31:0/0/0/0/0/0:Autotomize,Air Slash,Flamethrower,Flash Cannon|Dragapult:81:103:Stalwart:Ghostium Z:Jolly:31/31/31/31/31/31:0/0/0/0/0/0:Dragon Dance,Spirit Shackle,Dragon Darts,Iron Tail|Urshifu-Rapid-Strike:81:103:UNK:Salac Berry:Jolly:31/31/31/31/31/31:0/0/0/0/0/0:Bulk Up,Surging Strikes,Drain Punch,Aqua Jet|Urshifu:81:103:UNK:Choice Scarf:Jolly:31/31/31/31/31/31:0/0/0/0/0/0:Wicked Blow,Close Combat,Poison Jab,U-turn	Galvantula,Cloyster,Celesteela,Dragapult,Urshifu-Rapid-Strike,Urshifu	81	81	Fighting,Flying,Poison,Rock,Bug,Ghost,Steel,Fire,Water,Grass,Electric,Ice,Dragon,Dark	95.8	Dragapult	Celesteela	Electric,Fairy	NONE	6 slots, levels 81-81. Offense covers 14 types. Shared weakness: Electric, Fairy. Speed spans 61-142 base, fastest Dragapult, slowest Celesteela. LEVEL-SCALED: rescales to the player, excluded from scoring.	data.js:trainers[20].hardcore	Measured	derived: team analysis; strategy_notes Inferred
21	Ace Trainer Nelle	NA	route	Viridian Forest Heart	normal	0	Brock	15	TRUE	0|Viridian Forest Heart|Ace Trainer Nelle	2	Charcadet:14:102:Flame Body:Berry Juice:Bashful:31/31/31/31/31/31:0/0/0/0/0/0:Fire Spin,Night Shade,Will-O-Wisp,Clear Smog|Gulpin:14:102:Gluttony:Iapapa Berry:Bashful:31/31/31/31/31/31:0/0/0/0/0/0:Belch,Sludge,Bullet Seed,Sleep Talk	Charcadet,Gulpin	14	14	Poison,Ghost,Fire,Grass	37.5	Gulpin	Charcadet	Ground	NONE	2 slots, levels 14-14. Offense covers 4 types. Shared weakness: Ground. Speed spans 35-40 base, fastest Gulpin, slowest Charcadet. LEVEL-SCALED: rescales to the player, excluded from scoring.	data.js:trainers[21].normal	Measured	derived: team analysis; strategy_notes Inferred
21	Ace Trainer Nelle	NA	route	Viridian Forest Heart	hardcore	0	Brock	15	TRUE	0|Viridian Forest Heart|Ace Trainer Nelle	2	Charcadet:14:102:Flame Body:Berry Juice:Bashful:31/31/31/31/31/31:0/0/0/0/0/0:Fire Spin,Night Shade,Will-O-Wisp,Clear Smog|Gulpin:14:102:Gluttony:Iapapa Berry:Bashful:31/31/31/31/31/31:0/0/0/0/0/0:Belch,Sludge,Bullet Seed,Sleep Talk	Charcadet,Gulpin	14	14	Poison,Ghost,Fire,Grass	37.5	Gulpin	Charcadet	Ground	NONE	2 slots, levels 14-14. Offense covers 4 types. Shared weakness: Ground. Speed spans 35-40 base, fastest Gulpin, slowest Charcadet. LEVEL-SCALED: rescales to the player, excluded from scoring.	data.js:trainers[21].hardcore	Measured	derived: team analysis; strategy_notes Inferred
