entity_type	entity_name	internal_id	location	region	acquisition_method	cost	currency	quantity	prerequisites	earliest_gate	earliest_gate_name	mode_availability	encounter_rate	level_min	level_max	slot_index	star_tier	tm_number	resolved_move	raid_drops	missable	missable_reason	source_record	confidence	notes
roaming_pokemon	Latias	407	Viridian City	Kanto	fixed-roaming	NA	NA	1	NA	15	Brendan	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City].fixed-roaming[15]	Measured	NONE
roaming_pokemon	Latios	408	Viridian City	Kanto	fixed-roaming	NA	NA	1	NA	15	Brendan	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City].fixed-roaming[15]	Measured	NONE
roaming_pokemon	Tornadus	694	Viridian City	Kanto	fixed-roaming	NA	NA	1	NA	15	Brendan	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City].fixed-roaming[15]	Measured	NONE
roaming_pokemon	Thundurus	695	Viridian City	Kanto	fixed-roaming	NA	NA	1	NA	15	Brendan	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City].fixed-roaming[15]	Measured	NONE
roaming_pokemon	Landorus	698	Viridian City	Kanto	fixed-roaming	NA	NA	1	NA	15	Brendan	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City].fixed-roaming[15]	Measured	NONE
roaming_pokemon	Ting-Lu	747	Viridian City	Kanto	fixed-roaming	NA	NA	1	NA	15	Brendan	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City].fixed-roaming[15]	Measured	NONE
roaming_pokemon	Chien-Pao	748	Viridian City	Kanto	fixed-roaming	NA	NA	1	NA	15	Brendan	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City].fixed-roaming[15]	Measured	NONE
roaming_pokemon	Wo-Chien	749	Viridian City	Kanto	fixed-roaming	NA	NA	1	NA	15	Brendan	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City].fixed-roaming[15]	Measured	NONE
roaming_pokemon	Chi-Yu	750	Viridian City	Kanto	fixed-roaming	NA	NA	1	NA	15	Brendan	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City].fixed-roaming[15]	Measured	NONE
roaming_pokemon	Terapagos-Terastal	1370	Viridian City	Kanto	fixed-roaming	NA	NA	1	NA	15	Brendan	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City].fixed-roaming[15]	Measured	NONE
item_ground	Repel	86	Viridian City	Kanto	item-standard	NA	NA	1	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Viridian City].item-standard[0]	Measured	NONE
item_ground	Old Rod	262	Viridian City	Kanto	item-standard	NA	NA	1	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Viridian City].item-standard[0]	Measured	NONE
item_ground	Teachy TV	366	Viridian City	Kanto	item-standard	NA	NA	1	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Viridian City].item-standard[0]	Measured	NONE
item_ground	TM120	445	Viridian City	Kanto	item-standard	NA	NA	1	NA	10	May	UNK	NA	NA	NA	NA	NA	120	Ice Spinner	NA	TRUE	single placement	data.js:areas[Viridian City].item-standard[10]	Measured	NONE
item_care_package	Rare Candy	68	Viridian City	Kanto	item-cheat	NA	NA	1	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Viridian City].item-cheat[0]	Measured	care-package item, delivered by code not exploration
item_care_package	Pomeg Berry	153	Viridian City	Kanto	item-cheat	NA	NA	1	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Viridian City].item-cheat[0]	Measured	care-package item, delivered by code not exploration
wild_encounter	Marill	183	Viridian City	Kanto	wild-oldRod	NA	NA	REPEATABLE	NA	0	Brock	UNK	70	3	4	0	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City].wild-oldRod[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Clamperl	373	Viridian City	Kanto	wild-oldRod	NA	NA	REPEATABLE	NA	0	Brock	UNK	30	3	4	1	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City].wild-oldRod[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Clauncher	800	Viridian City	Kanto	wild-goodRod	NA	NA	REPEATABLE	NA	3	Surge	UNK	60	27	29	0	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City].wild-goodRod[3]	Measured	rate Asserted from the locations sheet
wild_encounter	Remoraid	223	Viridian City	Kanto	wild-goodRod	NA	NA	REPEATABLE	NA	3	Surge	UNK	20	27	29	1	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City].wild-goodRod[3]	Measured	rate Asserted from the locations sheet
wild_encounter	Corsola	222	Viridian City	Kanto	wild-goodRod	NA	NA	REPEATABLE	NA	3	Surge	UNK	20	27	29	2	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City].wild-goodRod[3]	Measured	rate Asserted from the locations sheet
wild_encounter	Luvdisc	325	Viridian City	Kanto	wild-superRod	NA	NA	REPEATABLE	NA	9	Koga	UNK	40	53	55	0	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City].wild-superRod[9]	Measured	rate Asserted from the locations sheet
wild_encounter	Luvdisc	325	Viridian City	Kanto	wild-superRod	NA	NA	REPEATABLE	NA	9	Koga	UNK	40	53	55	1	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City].wild-superRod[9]	Measured	rate Asserted from the locations sheet
wild_encounter	Bruxish	996	Viridian City	Kanto	wild-superRod	NA	NA	REPEATABLE	NA	9	Koga	UNK	15	53	55	2	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City].wild-superRod[9]	Measured	rate Asserted from the locations sheet
wild_encounter	Clawitzer	801	Viridian City	Kanto	wild-superRod	NA	NA	REPEATABLE	NA	9	Koga	UNK	4	53	55	3	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City].wild-superRod[9]	Measured	rate Asserted from the locations sheet
wild_encounter	Clawitzer	801	Viridian City	Kanto	wild-superRod	NA	NA	REPEATABLE	NA	9	Koga	UNK	1	53	55	4	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City].wild-superRod[9]	Measured	rate Asserted from the locations sheet
item_ground	Big Nugget	115	Viridian City Poke Center	Kanto	item-standard	NA	NA	10	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Viridian City Poke Center].item-standard[0]	Asserted	 quantity from the official item sheet
item_ground	Wishing Piece	641	Viridian City Poke Center	Kanto	item-standard	NA	NA	5	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Viridian City Poke Center].item-standard[0]	Asserted	 quantity from the official item sheet
item_ground	Red Card	704	Viridian City Poke Center	Kanto	item-standard	NA	NA	1	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Viridian City Poke Center].item-standard[0]	Measured	NONE
item_ground	Eject Button	709	Viridian City Poke Center	Kanto	item-standard	NA	NA	1	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Viridian City Poke Center].item-standard[0]	Measured	NONE
item_ground	Safety Goggles	714	Viridian City Poke Center	Kanto	item-standard	NA	NA	1	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Viridian City Poke Center].item-standard[0]	Measured	NONE
item_ground	Protective Pads	717	Viridian City Poke Center	Kanto	item-standard	NA	NA	1	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Viridian City Poke Center].item-standard[0]	Measured	NONE
item_ground	Wise Glasses	675	Viridian City Trainer School	Kanto	item-standard	NA	NA	1	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Viridian City Trainer School].item-standard[0]	Measured	NONE
item_ground	Oak's Parcel	349	Viridian City Poke Mart	Kanto	item-standard	NA	NA	1	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Viridian City Poke Mart].item-standard[0]	Measured	NONE
vendor_stock	Ultra Ball	2	Viridian City Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City Poke Mart].item-shop[0]	Measured	NONE
vendor_stock	Great Ball	3	Viridian City Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City Poke Mart].item-shop[0]	Measured	NONE
vendor_stock	Poke Ball	4	Viridian City Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City Poke Mart].item-shop[0]	Measured	NONE
vendor_stock	Potion	13	Viridian City Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City Poke Mart].item-shop[0]	Measured	NONE
vendor_stock	Antidote	14	Viridian City Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City Poke Mart].item-shop[0]	Measured	NONE
vendor_stock	Burn Heal	15	Viridian City Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City Poke Mart].item-shop[0]	Measured	NONE
vendor_stock	Ice Heal	16	Viridian City Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City Poke Mart].item-shop[0]	Measured	NONE
vendor_stock	Awakening	17	Viridian City Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City Poke Mart].item-shop[0]	Measured	NONE
vendor_stock	Paralyze Heal	18	Viridian City Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City Poke Mart].item-shop[0]	Measured	NONE
vendor_stock	Full Restore	19	Viridian City Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City Poke Mart].item-shop[0]	Measured	NONE
vendor_stock	Max Potion	20	Viridian City Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City Poke Mart].item-shop[0]	Measured	NONE
vendor_stock	Hyper Potion	21	Viridian City Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City Poke Mart].item-shop[0]	Measured	NONE
vendor_stock	Super Potion	22	Viridian City Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City Poke Mart].item-shop[0]	Measured	NONE
vendor_stock	Full Heal	23	Viridian City Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City Poke Mart].item-shop[0]	Measured	NONE
vendor_stock	Revive	24	Viridian City Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City Poke Mart].item-shop[0]	Measured	NONE
vendor_stock	Super Repel	83	Viridian City Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City Poke Mart].item-shop[0]	Measured	NONE
vendor_stock	Max Repel	84	Viridian City Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City Poke Mart].item-shop[0]	Measured	NONE
vendor_stock	Escape Rope	85	Viridian City Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City Poke Mart].item-shop[0]	Measured	NONE
vendor_stock	Repel	86	Viridian City Poke Mart	Kanto	item-shop	UNK	money	UNLIMITED	NA	0	Brock	UNK	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	data.js:areas[Viridian City Poke Mart].item-shop[0]	Measured	NONE
wild_encounter	Wooper	194	Route 21 North	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	20	4	6	0	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Lechonk	846	Route 21 North	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	20	4	6	1	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Wiglett	932	Route 21 North	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	10	4	6	2	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Wiglett	932	Route 21 North	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	10	4	6	3	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Dwebble	610	Route 21 North	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	10	4	6	4	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Snubbull	209	Route 21 North	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	10	4	6	5	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Wingull	309	Route 21 North	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	5	4	6	6	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Wingull	309	Route 21 North	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	5	4	6	7	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Fidough	1347	Route 21 North	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	4	4	6	8	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Fidough	1347	Route 21 North	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	4	4	6	9	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Capsakid	1327	Route 21 North	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	1	4	6	10	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Capsakid	1327	Route 21 North	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	1	4	6	11	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Wooper-Paldea	930	Route 21 North	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	20	4	6	0	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-night[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Lechonk	846	Route 21 North	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	20	4	6	1	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-night[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Wiglett	932	Route 21 North	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	10	4	6	2	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-night[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Wiglett	932	Route 21 North	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	10	4	6	3	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-night[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Dwebble	610	Route 21 North	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	10	4	6	4	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-night[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Snubbull	209	Route 21 North	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	10	4	6	5	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-night[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Wingull	309	Route 21 North	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	5	4	6	6	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-night[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Wingull	309	Route 21 North	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	5	4	6	7	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-night[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Maschiff	1349	Route 21 North	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	4	4	6	8	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-night[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Maschiff	1349	Route 21 North	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	4	4	6	9	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-night[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Lotad	295	Route 21 North	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	1	4	6	10	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-night[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Lotad	295	Route 21 North	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	1	4	6	11	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-night[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Tentacruel	73	Route 21 North	Kanto	wild-surf	NA	NA	REPEATABLE	NA	10	May	UNK	60	56	58	0	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-surf[10]	Measured	rate Asserted from the locations sheet
wild_encounter	Barraskewda	1139	Route 21 North	Kanto	wild-surf	NA	NA	REPEATABLE	NA	10	May	UNK	30	56	58	1	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-surf[10]	Measured	rate Asserted from the locations sheet
wild_encounter	Lumineon	510	Route 21 North	Kanto	wild-surf	NA	NA	REPEATABLE	NA	10	May	UNK	5	56	58	2	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-surf[10]	Measured	rate Asserted from the locations sheet
wild_encounter	Cramorant	1137	Route 21 North	Kanto	wild-surf	NA	NA	REPEATABLE	NA	10	May	UNK	4	56	58	3	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-surf[10]	Measured	rate Asserted from the locations sheet
wild_encounter	Cramorant	1137	Route 21 North	Kanto	wild-surf	NA	NA	REPEATABLE	NA	10	May	UNK	1	56	58	4	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-surf[10]	Measured	rate Asserted from the locations sheet
item_ground	Kinglerite	733	Route 21 North	Kanto	item-standard	NA	NA	1	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Route 21 North].item-standard[10]	Measured	NONE
item_hidden	Pearl	106	Route 21 North	Kanto	item-hidden	NA	NA	10	NA	10	May	UNK	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	single placement	data.js:areas[Route 21 North].item-hidden[10]	Asserted	 quantity from the official item sheet
wild_encounter	Magikarp	129	Route 21 North	Kanto	wild-oldRod	NA	NA	REPEATABLE	NA	0	Brock	UNK	70	2	4	0	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-oldRod[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Shellder	90	Route 21 North	Kanto	wild-oldRod	NA	NA	REPEATABLE	NA	0	Brock	UNK	30	2	4	1	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-oldRod[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Krabby	98	Route 21 North	Kanto	wild-goodRod	NA	NA	REPEATABLE	NA	3	Surge	UNK	60	27	29	0	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-goodRod[3]	Measured	rate Asserted from the locations sheet
wild_encounter	Qwilfish	211	Route 21 North	Kanto	wild-goodRod	NA	NA	REPEATABLE	NA	3	Surge	UNK	20	27	29	1	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-goodRod[3]	Measured	rate Asserted from the locations sheet
wild_encounter	Corsola-Galar	1221	Route 21 North	Kanto	wild-goodRod	NA	NA	REPEATABLE	NA	3	Surge	UNK	20	27	29	2	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-goodRod[3]	Measured	rate Asserted from the locations sheet
wild_encounter	Octillery	224	Route 21 North	Kanto	wild-superRod	NA	NA	REPEATABLE	NA	9	Koga	UNK	40	53	55	0	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-superRod[9]	Measured	rate Asserted from the locations sheet
wild_encounter	Lumineon	510	Route 21 North	Kanto	wild-superRod	NA	NA	REPEATABLE	NA	9	Koga	UNK	40	53	55	1	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-superRod[9]	Measured	rate Asserted from the locations sheet
wild_encounter	Kingler	99	Route 21 North	Kanto	wild-superRod	NA	NA	REPEATABLE	NA	9	Koga	UNK	15	53	55	2	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-superRod[9]	Measured	rate Asserted from the locations sheet
wild_encounter	Relicanth	381	Route 21 North	Kanto	wild-superRod	NA	NA	REPEATABLE	NA	9	Koga	UNK	4	53	55	3	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-superRod[9]	Measured	rate Asserted from the locations sheet
wild_encounter	Relicanth	381	Route 21 North	Kanto	wild-superRod	NA	NA	REPEATABLE	NA	9	Koga	UNK	1	53	55	4	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 21 North].wild-superRod[9]	Measured	rate Asserted from the locations sheet
wild_encounter	Starly	449	Route 22	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	20	3	5	0	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 22].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Budew	459	Route 22	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	20	3	5	1	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 22].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Mankey	56	Route 22	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	10	3	5	2	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 22].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Morelull	972	Route 22	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	10	3	5	3	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 22].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Snubbull	209	Route 22	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	10	3	5	4	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 22].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Lillipup	559	Route 22	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	10	3	5	5	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 22].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Oddish	43	Route 22	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	5	3	5	6	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 22].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Sandygast	986	Route 22	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	5	3	5	7	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 22].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Bellsprout	69	Route 22	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	4	3	5	8	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 22].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Rockruff	961	Route 22	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	4	3	5	9	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 22].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Panpour	568	Route 22	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	1	3	5	10	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 22].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Panpour	568	Route 22	Kanto	wild-day	NA	NA	REPEATABLE	NA	0	Brock	UNK	1	3	5	11	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 22].wild-day[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Starly	449	Route 22	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	20	3	5	0	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 22].wild-night[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Sandshrew-Alola	1023	Route 22	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	20	3	5	1	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 22].wild-night[0]	Measured	rate Asserted from the locations sheet
wild_encounter	Mankey	56	Route 22	Kanto	wild-night	NA	NA	REPEATABLE	NA	0	Brock	UNK	10	3	5	2	NA	NA	NA	NA	FALSE	NA	data.js:areas[Route 22].wild-night[0]	Measured	rate Asserted from the locations sheet
